case_id,trazabilidad_score,trazabilidad_justification,verificabilidad_score,verificabilidad_justification,separacion_historico_normativo_score,separacion_historico_normativo_justification,prudencia_de_la_conclusion_score,prudencia_de_la_conclusion_justification,consistencia_con_top3_fijo_score,consistencia_con_top3_fijo_justification,deteccion_de_evidencia_normativa_generica_score,deteccion_de_evidencia_normativa_generica_justification,comparacion_entre_candidatos_score,comparacion_entre_candidatos_justification,utilidad_para_auditoria_humana_score,utilidad_para_auditoria_humana_justification,hard_violation,hard_violation_type,total_score,auditable,general_notes
DA-EVAL-V02-00284,2,"La ficha conserva case_id DA-EVAL-V02-00284 e id_unico 118-2026-10-028002-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87038090, 87032290, 87032100. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-008011-00-1, 118-2026-10-096423-00-1, 118-2026-10-010497-00-1 y 'Evidencia normativa usada' conserva NANDINA_87038090, NANDINA_87032290, NANDINA_87032100, cada uno asociado inequívocamente a su candidato.",0,"Introduce 'Autopista' y múltiples atributos técnicos en la supuesta evidencia normativa; los textos normativos entregados no contienen chasis, motor, potencia, peso ni esos parámetros, por lo que la conclusión descansa en hechos no sustentados normativamente.",0,"La respuesta atribuye a los textos NANDINA chasis, motor, tracción, potencia y pesos tomados de los precedentes y luego habla de coincidencia normativa; la separación está rota.",1,"Incluye la advertencia final de revisión experta y no declara una clasificación oficial, pero emplea una formulación más decisiva de lo que permite la evidencia: 'se clasifica mejor bajo la categoría 87038090'.",2,"Conserva exactamente los tres códigos y su orden original (87038090, 87032290, 87032100); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87038090 | La descripción y la evidencia normativa coinciden en la clasificación electrónica, chasis, motor, tipo de tra…",0,Los candidatos con 'Los demás' se emplean como soporte normativo detallado sin advertencia de residualidad; la genericidad queda completamente ocultada.,1,"Existe una comparación explícita (Tipo de vehículo • Motor • Potencia • Peso bruto • Peso neto • Capacidad de carga), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —La descripción y la evidencia normativa coinciden en la clasificación de automóvil, chasis, motor, tipo de tracción y parámetros técnicos, pero…— no explota de forma consistente los elementos normativos/técnicos disponibles.",0,La explicación puede desorientar al auditor porque sustenta la recomendación en atributos no contenidos en la evidencia normativa y en coincidencias incorrectas; no reduce de forma fiable el trabajo de revisión.,NO,NONE,6,NO,"Principal limitación: Introduce 'Autopista' y múltiples atributos técnicos en la supuesta evidencia normativa; los textos normativos entregados no contienen chasis, motor,… Además, La respuesta atribuye a los textos NANDINA chasis, motor, tracción, potencia y pesos tomados de los precedentes y luego… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00002,2,"La ficha conserva case_id DA-EVAL-V02-00002 e id_unico 118-2026-10-001133-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87032290, 87034090, 87038090. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-069870-00-1, 118-2026-10-047354-00-1, 118-2026-10-002710-00-3 y 'Evidencia normativa usada' conserva NANDINA_87032290, NANDINA_87034090, NANDINA_87038090, cada uno asociado inequívocamente a su candidato.",0,"Añade 'Plástico, metal' sin respaldo, dice que no se especifica si es híbrido o eléctrico pese a CO:GASOLINA y atribuye a normas 'Los demás' atributos como SUV/HEV/HATCHBACK procedentes de precedentes.",0,Los textos 'Los demás' reciben atributos SUV/HEV/HATCHBACK del histórico y se usan como si validaran producto y motor; historia y norma quedan mezcladas.,2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87032290, ya que coincide con la descripción de la mercancia en términos de tipo de vehículo y motor, aunque el año no c…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87032290, 87034090, 87038090); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87032290 | Coincide con la descripción de la mercancia en términos de tipo de vehículo y motor, aunque el año no coincid…",1,"Los tres candidatos contienen 'Los demás'. La respuesta no declara expresamente la residualidad, pero incorpora limitaciones sobre año, modelo y especificación de combustible, de modo que comunica parcialmente que la evidencia normativa no es suficientemente específica.",1,"Existe una comparación explícita (Tipo de vehículo • Modelo • Motor • Combustible), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —87034090: Modelo no coincide con la mercancia y no se especifica si es híbrido o gasolina. • 87038090: VE:2026 vs 2026, no se especifica si es h…— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'No se especifica si es híbrido o eléctrico', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,9,NO,"Principal limitación: Añade 'Plástico, metal' sin respaldo, dice que no se especifica si es híbrido o eléctrico pese a CO:GASOLINA y atribuye a normas 'Los demás' atributo… Además, Los textos 'Los demás' reciben atributos SUV/HEV/HATCHBACK del histórico y se usan como si validaran producto y motor;… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00003,2,"La ficha conserva case_id DA-EVAL-V02-00003 e id_unico 118-2026-10-001566-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87032290, 87034090, 87032390. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-069870-00-1, 118-2026-10-047354-00-1, 118-2026-10-048311-00-1 y 'Evidencia normativa usada' conserva NANDINA_87032290, NANDINA_87034090, NANDINA_87032390, cada uno asociado inequívocamente a su candidato.",0,Añade 'Metal' sin fuente y afirma que falta el tipo de tracción aunque FR:4X2 está en la descripción; también incorpora atributos históricos a evidencias normativas residuales.,0,"Las evidencias residuales 'Los demás' son presentadas con SUV, motor, AWD/CVT y año procedentes de los precedentes; la respuesta no distingue qué aporta realmente cada fuente.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87032290, ya que coincide en el tipo de vehículo y características técnicas, aunque el año de fabricación no coincide. L…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87032290, 87034090, 87032390); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87032290 | Coincide en el tipo de vehículo y características técnicas, aunque el año de fabricación no coincide.",1,"Los tres textos normativos son 'Los demás'. Aunque no se los denomina genéricos, la respuesta advierte limitaciones de año de fabricación y tipo de tracción para los candidatos; la detección del carácter no específico es parcial.",1,"Existe una comparación explícita (Tipo de vehículo • Características técnicas • Año de fabricación • Tipo de tracción), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —87034090: Coincide en el tipo de vehículo y características técnicas, pero el tipo de tracción no coincide. • 87032390: Coincide en el tipo de v…— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'No se especifica el tipo de tracción', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,9,NO,"Principal limitación: Añade 'Metal' sin fuente y afirma que falta el tipo de tracción aunque FR:4X2 está en la descripción; también incorpora atributos históricos a eviden… Además, Las evidencias residuales 'Los demás' son presentadas con SUV, motor, AWD/CVT y año procedentes de los precedentes; la… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00004,2,"La ficha conserva case_id DA-EVAL-V02-00004 e id_unico 118-2026-10-001787-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87032290, 87034090, 87038090. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-073097-00-1, 118-2026-10-047354-00-1, 118-2026-10-002710-00-3 y 'Evidencia normativa usada' conserva NANDINA_87032290, NANDINA_87034090, NANDINA_87038090, cada uno asociado inequívocamente a su candidato.",0,"La mayor parte de la comparación es rastreable, pero introduce 'Metal' como composición y señala que no se especifica si es híbrido cuando la descripción identifica GASOLINA; son errores relevantes del resumen.",2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8703.22.90 - - - Los demás u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87032290, aunque hay incertidumbre debido a la falta de coincidencia en la marca y modelo. Los otros candidatos tienen m…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87032290, 87034090, 87038090); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87032290 | Coincidencias en atributos observables relevantes, aunque la marca y modelo no coinciden.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87032290 (8703.22.90 - - - Los demás u); 87034090 (8703.40.90 - - Los demás u); 87038090 (8703.80.90 - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",2,"Compara los tres candidatos con criterios explícitos (Marca • Modelo • Tipo de vehículo • Tipo de combustible) y aporta motivos diferenciados para los de menor soporte —Candidato 2: Coincidencias en atributos observables relevantes, pero la marca, modelo, tipo de vehículo y tipo de combustible no coinciden. • Candidato 3:…—, en lugar de limitarse a repetir sus descripciones.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'No se especifica si es híbrido o no' y advierte 'Evidencia generica', además de exigir revisión experta.",NO,NONE,14,SI,"Principal limitación: La mayor parte de la comparación es rastreable, pero introduce 'Metal' como composición y señala que no se especifica si es híbrido cuando la descrip… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00017,2,"La ficha conserva case_id DA-EVAL-V02-00017 e id_unico 118-2026-10-004975-00-163; los ranks 1/2/3 se identifican por candidato con NANDINA 87089929, 87089999, 87089921. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-106393-00-228, 118-2026-10-106393-00-190, 118-2026-10-050585-00-21 y 'Evidencia normativa usada' conserva NANDINA_87089929, NANDINA_87089999, NANDINA_87089921, cada uno asociado inequívocamente a su candidato.",1,"Los productos y textos citados son rastreables, pero la respuesta afirma que 'Transmisiones cardánicas' es más general que 'Partes', lectura que no se desprende del texto suministrado y debilita la comparación documental.",1,"Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'Partes u' que proceden del precedente/descripción y no del literal normativo mostrado; la separación es solo parcial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87089929, ya que la descripción histórica y la normativa coinciden en la clasificación de 'Partes u'.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87089929, 87089999, 87089921); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87089929 | La descripción histórica y la normativa coinciden en la clasificación de 'Partes u'.",0,La norma del candidato 1 es 'Partes' y la del 2 'Los demás'; ambas se usan como apoyo fuerte sin una advertencia explícita de su amplitud/residualidad.,1,"Existe una comparación explícita (uso_funcion • material_o_composicion • atributos_tecnicos), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —87089999: La clasificación 'Los demás u' es más general que 'Partes u'. • 87089921: La clasificación 'Transmisiones cardánicas u' es más general…— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'limitaciones documentales', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,10,NO,"Principal limitación: Los productos y textos citados son rastreables, pero la respuesta afirma que 'Transmisiones cardánicas' es más general que 'Partes', lectura que no s… Además, Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'Partes u' q… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00426,2,"La ficha conserva case_id DA-EVAL-V02-00426 e id_unico 118-2026-10-036105-00-8; los ranks 1/2/3 se identifican por candidato con NANDINA 87085011, 87079090, 87082990. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-050585-00-12, 118-2026-10-050585-00-1, 118-2026-10-002590-00-86 y 'Evidencia normativa usada' conserva NANDINA_87085011, NANDINA_87079090, NANDINA_87082990, cada uno asociado inequívocamente a su candidato.",1,"Reconoce que la norma 87085011 trata de ejes y no de cabinas, pero después afirma que la evidencia histórica y normativa 'apoya la clasificación' de ese código; además marca como faltantes marca/modelo que sí figuran como TOYOTA/DYNA.",1,"Distingue formalmente los campos histórico y normativo, pero la razón de soporte mezcla su alcance o caracteriza la norma con detalles no contenidos en el literal suministrado; la separación es parcial.",1,"Incluye la advertencia final de revisión experta y no declara una clasificación oficial, pero emplea una formulación más decisiva de lo que permite la evidencia: 'la evidencia histórica y normativa apoya la clasificación de 87085011'.",2,"Conserva exactamente los tres códigos y su orden original (87085011, 87079090, 87082990); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87085011 | Hay coincidencias en la descripción de la mercancia, aunque la evidencia normativa se refiere a ejes, no a ca…",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87079090 (8707.90.90 - - Las demás u); 87082990 (8708.29.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (uso_funcion • material_o_composicion), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —La evidencia normativa para 87079090 y 87082990 es generica y no especifica la cabina.— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'MARCA DE VEHÍCULO • MODELO DE VEHÍCULO', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,11,NO,"Principal limitación: Reconoce que la norma 87085011 trata de ejes y no de cabinas, pero después afirma que la evidencia histórica y normativa 'apoya la clasificación' de… Además, Distingue formalmente los campos histórico y normativo, pero la razón de soporte mezcla su alcance o caracteriza la nor… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00427,2,"La ficha conserva case_id DA-EVAL-V02-00427 e id_unico 118-2026-10-036105-00-9; los ranks 1/2/3 se identifican por candidato con NANDINA 87085011, 87079090, 87082990. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-050585-00-12, 118-2026-10-050585-00-1, 118-2026-10-002590-00-86 y 'Evidencia normativa usada' conserva NANDINA_87085011, NANDINA_87079090, NANDINA_87082990, cada uno asociado inequívocamente a su candidato.",1,Las incompatibilidades entre cabina y textos normativos se describen de forma verificable; el defecto es menor: el color BLANCO está en la descripción pero se incluye entre los datos faltantes.,2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8708.50.11 - - - Ejes con diferencial u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87085011, pero la evidencia no es clara y genera dudas. Los otros candidatos tienen evidencia genérica y no proporcionan…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87085011, 87079090, 87082990); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87085011 | La evidencia histórica menciona una cabina, lo que podría sugerir un uso más específico.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87079090 (8707.90.90 - - Las demás u); 87082990 (8708.29.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (uso_funcion • material_o_composicion), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —La evidencia normativa para el segundo y tercer candidato es genérica y no proporciona información específica sobre la mercancía.— no explota de forma consistente los elementos normativos/técnicos disponibles.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'color • parte específica' y advierte 'La evidencia normativa es genérica y no coincide con la descripción de la mercancía.; La evidencia normativa…', además de exigir revisión experta.",NO,NONE,14,SI,"Principal limitación: Las incompatibilidades entre cabina y textos normativos se describen de forma verificable; el defecto es menor: el color BLANCO está en la descripció… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00439,2,"La ficha conserva case_id DA-EVAL-V02-00439 e id_unico 118-2026-10-038080-00-3; los ranks 1/2/3 se identifican por candidato con NANDINA 87085011, 87079090, 87082990. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-050585-00-12, 118-2026-10-050585-00-1, 118-2026-10-002590-00-86 y 'Evidencia normativa usada' conserva NANDINA_87085011, NANDINA_87079090, NANDINA_87082990, cada uno asociado inequívocamente a su candidato.",1,"Identifica correctamente la falta de correspondencia del candidato 1 y la genericidad de 2 y 3; sin embargo, dice que las normas residuales 'se refieren a otros productos', algo más específico que el texto 'Las demás/Los demás'.",2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8708.50.11 - - - Ejes con diferencial u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",2,La conclusión usa soporte relativo o incertidumbre —La evidencia histórica y normativa no son suficientes para determinar la clasificación correcta de la mercancia observada. Se recomienda una revisión expe…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.,2,"Conserva exactamente los tres códigos y su orden original (87085011, 87079090, 87082990); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87085011 | La evidencia histórica menciona una cabina, lo que es más cercano a la mercancia observada.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87079090 (8707.90.90 - - Las demás u); 87082990 (8708.29.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (uso_funcion • producto), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —La evidencia normativa para el segundo y tercer candidato se refiere a otros productos, lo que genera dudas sobre su relevancia para la mercanci…— no explota de forma consistente los elementos normativos/técnicos disponibles.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'material de la cabina • dimensiones • tipo de accesorios' y advierte 'evidencia normativa generica', además de exigir revisión experta.",NO,NONE,14,SI,"Principal limitación: Identifica correctamente la falta de correspondencia del candidato 1 y la genericidad de 2 y 3; sin embargo, dice que las normas residuales 'se refie… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00440,2,"La ficha conserva case_id DA-EVAL-V02-00440 e id_unico 118-2026-10-038080-00-4; los ranks 1/2/3 se identifican por candidato con NANDINA 87085011, 87079090, 87082990. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-050585-00-12, 118-2026-10-050585-00-1, 118-2026-10-002590-00-86 y 'Evidencia normativa usada' conserva NANDINA_87085011, NANDINA_87079090, NANDINA_87082990, cada uno asociado inequívocamente a su candidato.",0,"El bloque normativo es alterado: 87085011 pasa a 'Ejes con corona, Volvo...' y 87079090 a 'Las demás, cabina', mezclando literalmente contenido histórico con el texto NANDINA suministrado.",0,"El propio texto normativo es reescrito con contenido histórico ('Ejes con corona, Volvo...', 'Las demás, cabina', 'Los demás, frente cortada'), lo que constituye mezcla directa de fuentes.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87085011, pero la evidencia no es suficiente para una clasificación definitiva. Se recomienda revisión experta.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87085011, 87079090, 87082990); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87085011 | Hay similitud en los accesorios, pero la descripción no coincide exactamente con la mercancia observada.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87079090 (8707.90.90 - - Las demás u); 87082990 (8708.29.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (TIPO DE PRODUCTO • MARCA Y MODELO • ACCESORIOS), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —La evidencia para el segundo y tercer candidato es general y no coincide con la mercancia observada en detalle.— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'MARCA Y MODELO ESPECIFICOS • MATERIAL O COMPOSICIÓN', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,10,NO,"Principal limitación: El bloque normativo es alterado: 87085011 pasa a 'Ejes con corona, Volvo...' y 87079090 a 'Las demás, cabina', mezclando literalmente contenido histó… Además, El propio texto normativo es reescrito con contenido histórico ('Ejes con corona, Volvo...', 'Las demás, cabina', 'Los… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00441,2,"La ficha conserva case_id DA-EVAL-V02-00441 e id_unico 118-2026-10-038080-00-5; los ranks 1/2/3 se identifican por candidato con NANDINA 87085011, 87079090, 87082990. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-050585-00-12, 118-2026-10-050585-00-1, 118-2026-10-002590-00-86 y 'Evidencia normativa usada' conserva NANDINA_87085011, NANDINA_87079090, NANDINA_87082990, cada uno asociado inequívocamente a su candidato.",1,"La descripción sí contiene COLOR: CREMA/VERDE, pero la respuesta lo lista como faltante; además presenta las normas residuales como 'específicamente para otros componentes', detalle no contenido en los textos suministrados.",2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8708.50.11 - - - Ejes con diferencial u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",2,"La conclusión usa soporte relativo o incertidumbre —La cabina de truck usada con accesorios es más cercana a la clase 87085011, pero la evidencia no es definitiva.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87085011, 87079090, 87082990); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87085011 | Coincide parcialmente con la mercancia observada, pero no es exacta.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87079090 (8707.90.90 - - Las demás u); 87082990 (8708.29.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (uso_funcion • material_o_composicion), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —87079090 y 87082990 son genericas y no especificas para la cabina.— no explota de forma consistente los elementos normativos/técnicos disponibles.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'COLOR: CREMA/VERDE' y advierte 'Eje, no cabina; Específicamente para otros componentes, no para cabina', además de exigir revisión experta.",NO,NONE,14,SI,"Principal limitación: La descripción sí contiene COLOR: CREMA/VERDE, pero la respuesta lo lista como faltante; además presenta las normas residuales como 'específicamente… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
