case_id,id_unico,nandina_ref,candidate_rank,candidate_doc_id,candidate_code,candidate_partida,candidate_sub_partida,candidate_clase,score,candidate_text,is_reference_code,method
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,11,NANDINA_09024000,09024000,0902,090240,09,9.44788764537177,"Té negro (fermentado) y té parcialmente fermentado, presentados de otra Té negro (fermentado) y té parcialmente fermentado, presentados de otra.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,12,NANDINA_85167100,85167100,8516,851671,85,8.997024067973006,Aparatos para la preparación de café o té Aparatos para la preparación de café o té.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,13,NANDINA_26202100,26202100,2620,262021,26,8.526681354003099,Lodos de gasolina con plomo y lodos de compuestos antidetonantes con Lodos de gasolina con plomo y lodos de compuestos antidetonantes con.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,14,NANDINA_12092400,12092400,1209,120924,12,8.38088247606197,De pasto azul de Kentucky (Poa pratensis L.) De pasto azul de Kentucky (Poa pratensis L.).,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,15,NANDINA_85332100,85332100,8533,853321,85,8.270970003514293,De potencia inferior o igual a 20 W De potencia inferior o igual a 20 W.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,16,NANDINA_84212300,84212300,8421,842123,84,8.021707292592753,Para filtrar lubricantes o carburantes en los motores de encendido por Para filtrar lubricantes o carburantes en los motores de encendido por.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,17,NANDINA_69021000,69021000,6902,690210,69,7.784145379829898,"Con un contenido de los elementos Mg (magnesio), Ca (calcio) o Cr (cromo), Con un contenido de los elementos Mg (magnesio), Ca (calcio) o Cr (cromo),.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,18,NANDINA_20092100,20092100,2009,200921,20,7.526705380845333,De valor Brix inferior o igual a 20 De valor Brix inferior o igual a 20.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,19,NANDINA_20093100,20093100,2009,200931,20,7.526705380845333,De valor Brix inferior o igual a 20 De valor Brix inferior o igual a 20.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,20,NANDINA_20094100,20094100,2009,200941,20,7.526705380845333,De valor Brix inferior o igual a 20 De valor Brix inferior o igual a 20.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,21,NANDINA_20097100,20097100,2009,200971,20,7.526705380845333,De valor Brix inferior o igual a 20 De valor Brix inferior o igual a 20.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,22,NANDINA_09022000,09022000,0902,090220,09,7.511501616090147,Té verde (sin fermentar) presentado de otra forma Té verde (sin fermentar) presentado de otra forma.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,23,NANDINA_87012100,87012100,8701,870121,87,7.3594646334895994,"Únicamente con motor de émbolo (pistón), de encendido por compresión Únicamente con motor de émbolo (pistón), de encendido por compresión.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,24,NANDINA_87012200,87012200,8701,870122,87,7.3594646334895994,"Equipados para la propulsión con motor de émbolo (pistón), de encendido Equipados para la propulsión con motor de émbolo (pistón), de encendido.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,25,NANDINA_87012300,87012300,8701,870123,87,7.3594646334895994,"Equipados para la propulsión con motor de émbolo (pistón), de encendido Equipados para la propulsión con motor de émbolo (pistón), de encendido.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,26,NANDINA_03019400,03019400,0301,030194,03,7.102621332814733,"Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,27,NANDINA_03023500,03023500,0302,030235,03,7.102621332814733,"Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,28,NANDINA_03034500,03034500,0303,030345,03,7.102621332814733,"Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,29,NANDINA_09021000,09021000,0902,090210,09,6.938670492952951,Té verde (sin fermentar) presentado en envases inmediatos con un contenido Té verde (sin fermentar) presentado en envases inmediatos con un contenido.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,30,NANDINA_21012000,21012000,2101,210120,21,6.938670492952951,"Extractos, esencias y concentrados de té o de yerba mate y preparaciones a Extractos, esencias y concentrados de té o de yerba mate y preparaciones a.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,31,NANDINA_20091200,20091200,2009,200912,20,6.905328259506124,"Sin congelar, de valor Brix inferior o igual a 20 Sin congelar, de valor Brix inferior o igual a 20.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,32,NANDINA_39191000,39191000,3919,391910,39,6.905328259506124,En rollos de anchura inferior o igual a 20 cm En rollos de anchura inferior o igual a 20 cm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,33,NANDINA_87042300,87042300,8704,870423,87,6.905328259506124,De peso total con carga máxima superior a 20 t De peso total con carga máxima superior a 20 t.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,34,NANDINA_87044300,87044300,8704,870443,87,6.905328259506124,De peso total con carga máxima superior a 20 t De peso total con carga máxima superior a 20 t.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,35,NANDINA_85443000,85443000,8544,854430,85,6.798227931808015,Juegos de cables para bujías de encendido y demás juegos de cables de los Juegos de cables para bujías de encendido y demás juegos de cables de los.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,36,NANDINA_04064000,04064000,0406,040640,04,6.599351281156355,Queso de pasta azul y demás quesos que presenten vetas producidas por Queso de pasta azul y demás quesos que presenten vetas producidas por.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,37,NANDINA_59061000,59061000,5906,590610,59,6.378724240137909,Cintas adhesivas de anchura inferior o igual a 20 cm Cintas adhesivas de anchura inferior o igual a 20 cm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00001,118-2026-10-000136-00-1,87032410,38,NANDINA_87044200,87044200,8704,870442,87,5.53458363502693,De peso total con carga máxima superior a 5 t pero inferior o igual a 20 t De peso total con carga máxima superior a 5 t pero inferior o igual a 20 t.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,1,NANDINA_10059012,10059012,1005,100590,10,12.791666294342528,Blanco Blanco.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,2,NANDINA_37025300,37025300,3702,370253,37,10.382193601112721,De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,3,NANDINA_37025400,37025400,3702,370254,37,10.382193601112721,De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,4,NANDINA_37025500,37025500,3702,370255,37,10.382193601112721,De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,5,NANDINA_27101292,27101292,2710,271012,27,10.2129722234998,"- Carburorreactores tipo gasolina, para reactores y turbinas - Carburorreactores tipo gasolina, para reactores y turbinas.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,6,NANDINA_91101900,91101900,9110,911019,91,9.98430386323272,Mecanismos «en blanco» («ébauches») Mecanismos «en blanco» («ébauches»).,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,7,NANDINA_19019020,19019020,1901,190190,19,8.997024067973006,Manjar blanco o dulce de leche Manjar blanco o dulce de leche.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,8,NANDINA_84669200,84669200,8466,846692,84,8.997024067973006,Para máquinas de la partida 84.65 Para máquinas de la partida 84.65.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,9,NANDINA_26202100,26202100,2620,262021,26,8.526681354003099,Lodos de gasolina con plomo y lodos de compuestos antidetonantes con Lodos de gasolina con plomo y lodos de compuestos antidetonantes con.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,10,NANDINA_37025600,37025600,3702,370256,37,8.270970003514293,De anchura superior a 35 mm De anchura superior a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,11,NANDINA_37029800,37029800,3702,370298,37,8.270970003514293,De anchura superior a 35 mm De anchura superior a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,12,NANDINA_25232100,25232100,2523,252321,25,8.187425348566657,"Cemento blanco, incluso coloreado artificialmente Cemento blanco, incluso coloreado artificialmente.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,13,NANDINA_28170010,28170010,2817,281700,28,8.187425348566657,Óxido de cinc (blanco o flor de cinc) Óxido de cinc (blanco o flor de cinc).,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,14,NANDINA_72221110,72221110,7222,722211,72,8.187425348566657,Con diámetro inferior o igual a 65 mm Con diámetro inferior o igual a 65 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,15,NANDINA_37025200,37025200,3702,370252,37,7.526705380845333,De anchura inferior o igual a 16 mm De anchura inferior o igual a 16 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,16,NANDINA_37061000,37061000,3706,370610,37,7.526705380845333,De anchura superior o igual a 35 mm De anchura superior o igual a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,17,NANDINA_52082110,52082110,5208,520821,52,7.526705380845333,De peso inferior o igual a 35 g/m2 De peso inferior o igual a 35 g/m2.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,18,NANDINA_10059030,10059030,1005,100590,10,6.938670492952951,Blanco gigante (Zea mays amilacea cv. gigante) Blanco gigante (Zea mays amilacea cv. gigante).,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,19,NANDINA_18040013,18040013,1804,180400,18,6.938670492952951,"Con un índice de acidez expresado en ácido oleico superior a 1,65 % Con un índice de acidez expresado en ácido oleico superior a 1,65 %.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,20,NANDINA_21061011,21061011,2106,210610,21,6.938670492952951,"De soya, con un contenido de proteína en base seca entre 65 % y 75 De soya, con un contenido de proteína en base seca entre 65 % y 75.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,21,NANDINA_72222010,72222010,7222,722220,72,6.938670492952951,"De sección circular, de diámetro inferior o igual a 65 mm De sección circular, de diámetro inferior o igual a 65 mm.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,22,NANDINA_72223010,72223010,7222,722230,72,6.938670492952951,"De sección circular, de diámetro inferior o igual a 65 mm De sección circular, de diámetro inferior o igual a 65 mm.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,23,NANDINA_31031100,31031100,3103,310311,31,6.905328259506124,Con un contenido de pentóxido de difósforo (P O ) superior o igual al 35 % Con un contenido de pentóxido de difósforo (P O ) superior o igual al 35 %.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,24,NANDINA_87021010,87021010,8702,870210,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluido el conductor Para el transporte de un máximo de 16 personas, incluido el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,25,NANDINA_87022010,87022010,8702,870220,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluído el conductor Para el transporte de un máximo de 16 personas, incluído el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,26,NANDINA_87023010,87023010,8702,870230,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluído el conductor Para el transporte de un máximo de 16 personas, incluído el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,27,NANDINA_87029020,87029020,8702,870290,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluido el conductor Para el transporte de un máximo de 16 personas, incluido el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,28,NANDINA_90072010,90072010,9007,900720,90,6.905328259506124,Para filmes de anchura superior o igual a 35 mm Para filmes de anchura superior o igual a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,29,NANDINA_37029700,37029700,3702,370297,37,5.926747325218166,De anchura inferior o igual a 35 mm y longitud superior a 30 m De anchura inferior o igual a 35 mm y longitud superior a 30 m.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,30,NANDINA_41015000,41015000,4101,410150,41,5.926747325218166,"Cueros y pieles enteros, de peso unitario superior a 16 kg Cueros y pieles enteros, de peso unitario superior a 16 kg.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,31,NANDINA_73063091,73063091,7306,730630,73,5.926747325218166,"Tubos de acero de diámetro externo hasta 16 mm, de doble pared Tubos de acero de diámetro externo hasta 16 mm, de doble pared.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,32,NANDINA_37029600,37029600,3702,370296,37,5.53458363502693,De anchura inferior o igual a 35 mm y longitud inferior o igual a 30 m De anchura inferior o igual a 35 mm y longitud inferior o igual a 30 m.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00002,118-2026-10-001133-00-1,87032290,33,NANDINA_85043300,85043300,8504,850433,85,5.53458363502693,De potencia superior a 16 kVA pero inferior o igual a 500 kVA De potencia superior a 16 kVA pero inferior o igual a 500 kVA.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,1,NANDINA_10059012,10059012,1005,100590,10,12.791666294342528,Blanco Blanco.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,2,NANDINA_37025300,37025300,3702,370253,37,10.382193601112721,De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,3,NANDINA_37025400,37025400,3702,370254,37,10.382193601112721,De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,4,NANDINA_37025500,37025500,3702,370255,37,10.382193601112721,De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud De anchura superior a 16 mm pero inferior o igual a 35 mm y longitud.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,5,NANDINA_27101292,27101292,2710,271012,27,10.2129722234998,"- Carburorreactores tipo gasolina, para reactores y turbinas - Carburorreactores tipo gasolina, para reactores y turbinas.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,6,NANDINA_91101900,91101900,9110,911019,91,9.98430386323272,Mecanismos «en blanco» («ébauches») Mecanismos «en blanco» («ébauches»).,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,7,NANDINA_19019020,19019020,1901,190190,19,8.997024067973006,Manjar blanco o dulce de leche Manjar blanco o dulce de leche.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,8,NANDINA_26202100,26202100,2620,262021,26,8.526681354003099,Lodos de gasolina con plomo y lodos de compuestos antidetonantes con Lodos de gasolina con plomo y lodos de compuestos antidetonantes con.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,9,NANDINA_37025600,37025600,3702,370256,37,8.270970003514293,De anchura superior a 35 mm De anchura superior a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,10,NANDINA_37029800,37029800,3702,370298,37,8.270970003514293,De anchura superior a 35 mm De anchura superior a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,11,NANDINA_25232100,25232100,2523,252321,25,8.187425348566657,"Cemento blanco, incluso coloreado artificialmente Cemento blanco, incluso coloreado artificialmente.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,12,NANDINA_28170010,28170010,2817,281700,28,8.187425348566657,Óxido de cinc (blanco o flor de cinc) Óxido de cinc (blanco o flor de cinc).,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,13,NANDINA_37025200,37025200,3702,370252,37,7.526705380845333,De anchura inferior o igual a 16 mm De anchura inferior o igual a 16 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,14,NANDINA_37061000,37061000,3706,370610,37,7.526705380845333,De anchura superior o igual a 35 mm De anchura superior o igual a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,15,NANDINA_52082110,52082110,5208,520821,52,7.526705380845333,De peso inferior o igual a 35 g/m2 De peso inferior o igual a 35 g/m2.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,16,NANDINA_10059030,10059030,1005,100590,10,6.938670492952951,Blanco gigante (Zea mays amilacea cv. gigante) Blanco gigante (Zea mays amilacea cv. gigante).,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,17,NANDINA_31031100,31031100,3103,310311,31,6.905328259506124,Con un contenido de pentóxido de difósforo (P O ) superior o igual al 35 % Con un contenido de pentóxido de difósforo (P O ) superior o igual al 35 %.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,18,NANDINA_87021010,87021010,8702,870210,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluido el conductor Para el transporte de un máximo de 16 personas, incluido el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,19,NANDINA_87022010,87022010,8702,870220,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluído el conductor Para el transporte de un máximo de 16 personas, incluído el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,20,NANDINA_87023010,87023010,8702,870230,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluído el conductor Para el transporte de un máximo de 16 personas, incluído el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,21,NANDINA_87029020,87029020,8702,870290,87,6.905328259506124,"Para el transporte de un máximo de 16 personas, incluido el conductor Para el transporte de un máximo de 16 personas, incluido el conductor.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,22,NANDINA_90072010,90072010,9007,900720,90,6.905328259506124,Para filmes de anchura superior o igual a 35 mm Para filmes de anchura superior o igual a 35 mm.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,23,NANDINA_37029700,37029700,3702,370297,37,5.926747325218166,De anchura inferior o igual a 35 mm y longitud superior a 30 m De anchura inferior o igual a 35 mm y longitud superior a 30 m.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,24,NANDINA_41015000,41015000,4101,410150,41,5.926747325218166,"Cueros y pieles enteros, de peso unitario superior a 16 kg Cueros y pieles enteros, de peso unitario superior a 16 kg.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,25,NANDINA_73063091,73063091,7306,730630,73,5.926747325218166,"Tubos de acero de diámetro externo hasta 16 mm, de doble pared Tubos de acero de diámetro externo hasta 16 mm, de doble pared.",0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,26,NANDINA_37029600,37029600,3702,370296,37,5.53458363502693,De anchura inferior o igual a 35 mm y longitud inferior o igual a 30 m De anchura inferior o igual a 35 mm y longitud inferior o igual a 30 m.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
DA-EVAL-V02-00003,118-2026-10-001566-00-1,87032290,27,NANDINA_85043300,85043300,8504,850433,85,5.53458363502693,De potencia superior a 16 kVA pero inferior o igual a 500 kVA De potencia superior a 16 kVA pero inferior o igual a 500 kVA.,0,normative_bm25_flat_data_aduanas_clase87_v0.2
