case_id,split,id_unico,DECLARACION,SERIE,Clase,Partida,Sub Partida,NANDINA,NANDINA ORIGINAL,DESCRIPCION DE PARTIDA ARANCELARIA,DESCRIPCION DE MERCANCIAS 1,DESCRIPCION DE MERCANCIAS 2,DESCRIPCION DE MERCANCIAS 3,DESCRIPCION DE MERCANCIAS 4,DESCRIPCION DE MERCANCIAS 5,DESCRIPCION DE MERCANCIAS CONCATENADA,FECHA NUMERACION,SUJETO A,1.1. ADUANA,1.2.- DECLARANTE,1.3. IMPORTADOR,1.5.- DIRECCION,3.1. AD/VALOREM - CANTIDAD A PAGAR $,3.1. AD/VALOREM - LIBERACION $,3.1. AD/VALOREM - LIQUIDACION $,3.1. MONEDA,3.11 TOTAL LIQUIDACION - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - LIBERACION $,3.2. DERECHO ESPECIFICO - LIQUIDACION $,3.2.- FEC.CARTA CRED,3.2.- FORMA DE PAGO,3.3. IMP. SELECTIVO CONSUMO - CANTIDAD A PAGAR $,3.3. IMP. SELECTIVO CONSUMO - LIBERACION $,3.3. IMP. SELECTIVO CONSUMO - LIQUIDACION $,3.3. PLAZO,3.4. ENT.FINANC.,3.4. IMP. PROMOCION MUNICIPAL - CANTIDAD A PAGAR $,3.4. IMP. PROMOCION MUNICIPAL - LIBERACION $,3.4. IMP. PROMOCION MUNICIPAL - LIQUIDACION $,3.5. IMP. GENERAL A LA VENTA - CANTIDAD A PAGAR $,3.5. IMP. GENERAL A LA VENTA - LIBERACION $,3.5. IMP. GENERAL A LA VENTA - LIQUIDACION $,3.6. DERECHO ANTIDUMPING - CANTIDAD A PAGAR $,3.6. DERECHO ANTIDUMPING - LIBERACION $,3.6. DERECHO ANTIDUMPING - LIQUIDACION $,3.7. TASA SERVICIO DESPACHO - CANTIDAD A PAGAR $,3.7. TASA SERVICIO DESPACHO - LIBERACION $,3.7. TASA SERVICIO DESPACHO - LIQUIDACION $,3.8. RECARGO NUMERACION - CANTIDAD A PAGAR $,3.8. RECARGO NUMERACION - LIBERACION $,3.8. RECARGO NUMERACION - LIQUIDACION $,3.9. SOBRETASA ADICIONAL - CANTIDAD A PAGAR $,3.9. SOBRETASA ADICIONAL - LIBERACION $,3.9. SOBRETASA ADICIONAL - LIQUIDACION $,4.1. MANIFIESTO,4.2 MODO,4.3. EMPRESA,4.4. FEC.LLEGADA,5.1. TERMINAL,5.10 RES.EXO.NUM.,5.12 TOTAL SERIES,5.13 TIPO TRATAMIENTO,5.5. TOTAL PESO NETO (KG),5.6. TOTAL PESO BRUTO(KG),5.7. TOTAL CANTIDAD BULTOS,5.8. TOTAL UNIDADES FISICAS,5.9. UNIDADES COMERCIALES,6.1. FOB - MONEDA TRANSACCION,6.1. FOB - TOTAL DOLARES (US$),6.2. FLETE - TOTAL DOLARES (US$),6.4. SEGURO - TOTAL DOLARES (US$),6.5. CIF - TOTAL DOLARES (US$),ADV $,BANCO DE CANCELACION,CANT. BULTOS,CLASE,COD. LIBER.,DECL.PREC.,ESTADO,FEC.EMB.,FECHA CANCELACION,FLETE,FOB US $,GUIA AEREA O B/L,IGV $,IPM $,ISC $,MONEDA TRANSC.,NABANDINA,PAIS ADQUISICION,PAIS ORIGEN,PESO BRUTO (KG),PESO NETO (KG),PUERTO EMBARQUE,SEGURO,TIPO U.C.,TRATO PREF. NAC.,TRATO PREF.INT.,ULTIMO DIA DE PAGO,UNIDADES COMERCIALES,UNIDADES FISICAS U.F.,__record_id,__dam_index,__series_index,__source_file,__sheet_name,__dam_row_start,__dam_row_end,__detail_table_index,__series_row_start,__series_row_end,__parse_warnings
DA-HIST-00450,historico,118-2026-10-032394-00-1,118-2026-10-032394-00,1,87,8708,870829,87082910,87.08.29.10.00,TECHOS (CAPOTAS)DE VEHICULOS AUTOMOVILES,"CAPOT. BZ SPRINTER 22016,S/M,S/M,",CAPOT. BZ SPRINTER 22016,KR13-SPR15018/ 04131,REPUESTO PARA VEHICULOS,,"CAPOT. BZ SPRINTER 22016,S/M,S/M, CAPOT. BZ SPRINTER 22016 KR13-SPR15018/ 04131 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,423,BUL,0-,- - -,10,2025-12-27,2026-01-21,97.51,1000,SHSM25120129,176.27,22.03,0,1000,0,CN-CHINA,CN-CHINA,148.62,148.62,CNSHA-SHANGHAI,4.17,PZA,0-,0-,2999-12-31,10,10.00 U,118-2026-10-032394-00-1,57,1,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29023,29033,
DA-HIST-00451,historico,118-2026-10-032394-00-13,118-2026-10-032394-00,13,87,8708,870829,87082920,87.08.29.20.00,"GUARDAFANGOS,CUBIERTAS DE MOTOR,FLANCOS,PUERTAS,Y SUS PARTES","GUARDAFANGO DER. RN MASTER 13,S/M,S/M,",GUARDAFANGO DER. RN MASTER 13,KR13-MST1310R / 03426,REPUESTO PARA VEHICULOS,,"GUARDAFANGO DER. RN MASTER 13,S/M,S/M, GUARDAFANGO DER. RN MASTER 13 KR13-MST1310R / 03426 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,17.55,180,SHSM25120129,31.73,3.97,0,180,0,CN-CHINA,CN-CHINA,26.75,26.75,CNSHA-SHANGHAI,0.75,PZA,0-,0-,2999-12-31,9,9.00 U,118-2026-10-032394-00-13,57,13,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29155,29165,
DA-HIST-00452,historico,118-2026-10-032394-00-14,118-2026-10-032394-00,14,87,8708,870829,87082920,87.08.29.20.00,"GUARDAFANGOS,CUBIERTAS DE MOTOR,FLANCOS,PUERTAS,Y SUS PARTES","GUARDAFANGO IZQ. RN MASTER 13,S/M,S/M,",GUARDAFANGO IZQ. RN MASTER 13,KR13-MST1310L / 03427,REPUESTO PARA VEHICULOS,,"GUARDAFANGO IZQ. RN MASTER 13,S/M,S/M, GUARDAFANGO IZQ. RN MASTER 13 KR13-MST1310L / 03427 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,25.35,260,SHSM25120129,45.83,5.73,0,260,0,CN-CHINA,CN-CHINA,38.64,38.64,CNSHA-SHANGHAI,1.08,PZA,0-,0-,2999-12-31,13,13.00 U,118-2026-10-032394-00-14,57,14,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29166,29176,
DA-HIST-00453,historico,118-2026-10-032394-00-16,118-2026-10-032394-00,16,87,8708,870810,87081000,87.08.10.00.00,PARACHOQUES/DEFENSAS Y SUS PARTES DE AUTOMV.DE PARTS.87.01-8,"PARACHOQUE DEL. C/HUECO. RN MASTER,S/M,S/M,",PARACHOQUE DEL. C/HUECO. RN MASTER 13,KR13-MST1324/ 05929,REPUESTO PARA VEHICULOS,,"PARACHOQUE DEL. C/HUECO. RN MASTER,S/M,S/M, PARACHOQUE DEL. C/HUECO. RN MASTER 13 KR13-MST1324/ 05929 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,48.75,500,SHSM25120129,88.13,11.02,0,500,0,CN-CHINA,CN-CHINA,74.3,74.3,CNSHA-SHANGHAI,2.08,PZA,0-,0-,2999-12-31,20,20.00 U,118-2026-10-032394-00-16,57,16,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29188,29198,
DA-HIST-00454,historico,118-2026-10-032394-00-17,118-2026-10-032394-00,17,87,8708,870810,87081000,87.08.10.00.00,PARACHOQUES/DEFENSAS Y SUS PARTES DE AUTOMV.DE PARTS.87.01-8,"PARACHOQUE DEL. S/HUECO. RN MASTER,S/M,S/M,",PARACHOQUE DEL. S/HUECO. RN MASTER 13,KR13-MST1323 / 05928,REPUESTO PARA VEHICULOS,,"PARACHOQUE DEL. S/HUECO. RN MASTER,S/M,S/M, PARACHOQUE DEL. S/HUECO. RN MASTER 13 KR13-MST1323 / 05928 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,48.75,500,SHSM25120129,88.13,11.02,0,500,0,CN-CHINA,CN-CHINA,74.3,74.3,CNSHA-SHANGHAI,2.08,PZA,0-,0-,2999-12-31,20,20.00 U,118-2026-10-032394-00-17,57,17,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29199,29209,
DA-HIST-00455,historico,118-2026-10-032394-00-18,118-2026-10-032394-00,18,87,8708,870810,87081000,87.08.10.00.00,PARACHOQUES/DEFENSAS Y SUS PARTES DE AUTOMV.DE PARTS.87.01-8,"PUNTERA DE PARACHOQUE POS.IZQ. RN M,S/M,S/M,",PUNTERA DE PARACHOQUE POS.IZQ. RN MASTER 13,KR13-MST1311L / 04161,REPUESTO PARA VEHICULOS,,"PUNTERA DE PARACHOQUE POS.IZQ. RN M,S/M,S/M, PUNTERA DE PARACHOQUE POS.IZQ. RN MASTER 13 KR13-MST1311L / 04161 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,27.3,280,SHSM25120129,49.36,6.17,0,280,0,CN-CHINA,CN-CHINA,41.61,41.61,CNSHA-SHANGHAI,1.16,PZA,0-,0-,2999-12-31,40,40.00 U,118-2026-10-032394-00-18,57,18,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29210,29220,
DA-HIST-00456,historico,118-2026-10-032394-00-19,118-2026-10-032394-00,19,87,8708,870829,87082930,87.08.29.30.00,"REJILLAS DELANTERAS(PERSIANAS, PARRILLAS)DE AUTOMOVILES","MASCARA. RN MASTER 23,S/M,S/M,",MASCARA. RN MASTER 23,KR13-MST2202/ 06262,REPUESTO PARA VEHICULOS,,"MASCARA. RN MASTER 23,S/M,S/M, MASCARA. RN MASTER 23 KR13-MST2202/ 06262 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,83.86,860,SHSM25120129,151.59,18.95,0,860,0,CN-CHINA,CN-CHINA,127.8,127.8,CNSHA-SHANGHAI,3.58,PZA,0-,0-,2999-12-31,20,20.00 U,118-2026-10-032394-00-19,57,19,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29221,29231,
DA-HIST-00457,historico,118-2026-10-032394-00-20,118-2026-10-032394-00,20,87,8708,870810,87081000,87.08.10.00.00,PARACHOQUES/DEFENSAS Y SUS PARTES DE AUTOMV.DE PARTS.87.01-8,"PARACHOQUE DEL. RN MASTER 23,S/M,S/M,",PARACHOQUE DEL. RN MASTER 23,KR13-MST23003 / 06528,REPUESTO PARA VEHICULOS,,"PARACHOQUE DEL. RN MASTER 23,S/M,S/M, PARACHOQUE DEL. RN MASTER 23 KR13-MST23003 / 06528 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,97.51,1000,SHSM25120129,176.27,22.03,0,1000,0,CN-CHINA,CN-CHINA,148.61,148.61,CNSHA-SHANGHAI,4.17,PZA,0-,0-,2999-12-31,20,20.00 U,118-2026-10-032394-00-20,57,20,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29232,29242,
DA-HIST-00458,historico,118-2026-10-032394-00-21,118-2026-10-032394-00,21,87,8708,870829,87082920,87.08.29.20.00,"GUARDAFANGOS,CUBIERTAS DE MOTOR,FLANCOS,PUERTAS,Y SUS PARTES","GUARDAFANGO IZQ. RN MASTER 23,S/M,S/M,",GUARDAFANGO IZQ. RN MASTER 23,KR13-MAST2204L/7385,REPUESTO PARA VEHICULOS,,"GUARDAFANGO IZQ. RN MASTER 23,S/M,S/M, GUARDAFANGO IZQ. RN MASTER 23 KR13-MAST2204L/7385 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,33.64,345,SHSM25120129,60.81,7.6,0,345,0,CN-CHINA,CN-CHINA,51.27,51.27,CNSHA-SHANGHAI,1.43,PZA,0-,0-,2999-12-31,15,15.00 U,118-2026-10-032394-00-21,57,21,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29243,29253,
DA-HIST-00459,historico,118-2026-10-032394-00-22,118-2026-10-032394-00,22,87,8708,870829,87082920,87.08.29.20.00,"GUARDAFANGOS,CUBIERTAS DE MOTOR,FLANCOS,PUERTAS,Y SUS PARTES","GUARDAFANGO DER. RN MASTER 23,S/M,S/M,",GUARDAFANGO DER. RN MASTER 23,KR13-MAST2204R/7384,REPUESTO PARA VEHICULOS,,"GUARDAFANGO DER. RN MASTER 23,S/M,S/M, GUARDAFANGO DER. RN MASTER 23 KR13-MAST2204R/7384 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,33.64,345,SHSM25120129,60.81,7.6,0,345,0,CN-CHINA,CN-CHINA,51.27,51.27,CNSHA-SHANGHAI,1.43,PZA,0-,0-,2999-12-31,15,15.00 U,118-2026-10-032394-00-22,57,22,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29254,29264,
DA-HIST-00460,historico,118-2026-10-032394-00-23,118-2026-10-032394-00,23,87,8708,870891,87089100,87.08.91.00.00,RADIADORES DE VEHICULOS AUTOMOVILES,"MARCO DE RADIADOR. RN MASTER 23,S/M,S/M,",MARCO DE RADIADOR. RN MASTER 23,KR13-MAST2205/7386,REPUESTO PARA VEHICULOS,,"MARCO DE RADIADOR. RN MASTER 23,S/M,S/M, MARCO DE RADIADOR. RN MASTER 23 KR13-MAST2205/7386 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,39,400,SHSM25120129,70.51,8.81,0,400,0,CN-CHINA,CN-CHINA,59.44,59.44,CNSHA-SHANGHAI,1.66,PZA,0-,0-,2999-12-31,10,10.00 U,118-2026-10-032394-00-23,57,23,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29265,29275,
DA-HIST-00461,historico,118-2026-10-032394-00-24,118-2026-10-032394-00,24,87,8708,870810,87081000,87.08.10.00.00,PARACHOQUES/DEFENSAS Y SUS PARTES DE AUTOMV.DE PARTS.87.01-8,"PARACHOQUE DEL. C/HUECO. BZ SPRINTE,S/M,S/M,",PARACHOQUE DEL. C/HUECO. BZ SPRINTER 2021,KR13-BZSPR21 / 06418,REPUESTO PARA VEHICULOS,,"PARACHOQUE DEL. C/HUECO. BZ SPRINTE,S/M,S/M, PARACHOQUE DEL. C/HUECO. BZ SPRINTER 2021 KR13-BZSPR21 / 06418 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,65.82,675,SHSM25120129,118.98,14.87,0,675,0,CN-CHINA,CN-CHINA,100.31,100.31,CNSHA-SHANGHAI,2.81,PZA,0-,0-,2999-12-31,15,15.00 U,118-2026-10-032394-00-24,57,24,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29276,29286,
DA-HIST-00462,historico,118-2026-10-032394-00-25,118-2026-10-032394-00,25,87,8708,870810,87081000,87.08.10.00.00,PARACHOQUES/DEFENSAS Y SUS PARTES DE AUTOMV.DE PARTS.87.01-8,"PUNTERA DE PARACHOQUE POS. DER. BZ,S/M,S/M,",PUNTERA DE PARACHOQUE POS. DER. BZ SPRINTER 06-15 VW CRAFTER 06-15,KR13-9068804571 / 01143,REPUESTO PARA VEHICULOS,,"PUNTERA DE PARACHOQUE POS. DER. BZ,S/M,S/M, PUNTERA DE PARACHOQUE POS. DER. BZ SPRINTER 06-15 VW CRAFTER 06-15 KR13-9068804571 / 01143 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,14.62,150,SHSM25120129,26.44,3.31,0,150,0,CN-CHINA,CN-CHINA,22.29,22.29,CNSHA-SHANGHAI,0.62,PZA,0-,0-,2999-12-31,30,30.00 U,118-2026-10-032394-00-25,57,25,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29287,29297,
DA-HIST-00463,historico,118-2026-10-032394-00-26,118-2026-10-032394-00,26,87,8708,870810,87081000,87.08.10.00.00,PARACHOQUES/DEFENSAS Y SUS PARTES DE AUTOMV.DE PARTS.87.01-8,"PUNTERA DE PARACHOQUE POS. IZQ. BZ,S/M,S/M,",PUNTERA DE PARACHOQUE POS. IZQ. BZ SPRINTER 06-15 VW CRAFTER 06-15,KR13-9068804671 / 01144,REPUESTO PARA VEHICULOS,,"PUNTERA DE PARACHOQUE POS. IZQ. BZ,S/M,S/M, PUNTERA DE PARACHOQUE POS. IZQ. BZ SPRINTER 06-15 VW CRAFTER 06-15 KR13-9068804671 / 01144 REPUESTO PARA VEHICULOS",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,ESPLENDOR SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANAS - 6333,4-20563753928 AUTOPARTES HANKA S.A.C.,AV. MEXICO NRO. 1444 URB. SAN GERMAN LIMA - LIMA - LA VICTORIA,22,0,22,00:00:00,3829,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,423,0,423,3384,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,2025-3247,0,SKY AIRLINE PERU S.A.C.5041,2026-01-24,MEDLOG PERU S.A. 3727,0-,50,NORMAL 1,2850,2850,423,1044,1044,0,19177,1870,80,21127,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-27,2026-01-21,14.62,150,SHSM25120129,26.44,3.31,0,150,0,CN-CHINA,CN-CHINA,22.29,22.29,CNSHA-SHANGHAI,0.62,PZA,0-,0-,2999-12-31,30,30.00 U,118-2026-10-032394-00-26,57,26,data\Series - Descripciones.xlsx,Hoja2,28980,29573,1,29298,29308,
