case_id,split,id_unico,DECLARACION,SERIE,Clase,Partida,Sub Partida,NANDINA,NANDINA ORIGINAL,DESCRIPCION DE PARTIDA ARANCELARIA,DESCRIPCION DE MERCANCIAS 1,DESCRIPCION DE MERCANCIAS 2,DESCRIPCION DE MERCANCIAS 3,DESCRIPCION DE MERCANCIAS 4,DESCRIPCION DE MERCANCIAS 5,DESCRIPCION DE MERCANCIAS CONCATENADA,FECHA NUMERACION,SUJETO A,1.1. ADUANA,1.2.- DECLARANTE,1.3. IMPORTADOR,1.5.- DIRECCION,3.1. AD/VALOREM - CANTIDAD A PAGAR $,3.1. AD/VALOREM - LIBERACION $,3.1. AD/VALOREM - LIQUIDACION $,3.1. MONEDA,3.11 TOTAL LIQUIDACION - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - LIBERACION $,3.2. DERECHO ESPECIFICO - LIQUIDACION $,3.2.- FEC.CARTA CRED,3.2.- FORMA DE PAGO,3.3. IMP. SELECTIVO CONSUMO - CANTIDAD A PAGAR $,3.3. IMP. SELECTIVO CONSUMO - LIBERACION $,3.3. IMP. SELECTIVO CONSUMO - LIQUIDACION $,3.3. PLAZO,3.4. ENT.FINANC.,3.4. IMP. PROMOCION MUNICIPAL - CANTIDAD A PAGAR $,3.4. IMP. PROMOCION MUNICIPAL - LIBERACION $,3.4. IMP. PROMOCION MUNICIPAL - LIQUIDACION $,3.5. IMP. GENERAL A LA VENTA - CANTIDAD A PAGAR $,3.5. IMP. GENERAL A LA VENTA - LIBERACION $,3.5. IMP. GENERAL A LA VENTA - LIQUIDACION $,3.6. DERECHO ANTIDUMPING - CANTIDAD A PAGAR $,3.6. DERECHO ANTIDUMPING - LIBERACION $,3.6. DERECHO ANTIDUMPING - LIQUIDACION $,3.7. TASA SERVICIO DESPACHO - CANTIDAD A PAGAR $,3.7. TASA SERVICIO DESPACHO - LIBERACION $,3.7. TASA SERVICIO DESPACHO - LIQUIDACION $,3.8. RECARGO NUMERACION - CANTIDAD A PAGAR $,3.8. RECARGO NUMERACION - LIBERACION $,3.8. RECARGO NUMERACION - LIQUIDACION $,3.9. SOBRETASA ADICIONAL - CANTIDAD A PAGAR $,3.9. SOBRETASA ADICIONAL - LIBERACION $,3.9. SOBRETASA ADICIONAL - LIQUIDACION $,4.1. MANIFIESTO,4.2 MODO,4.3. EMPRESA,4.4. FEC.LLEGADA,5.1. TERMINAL,5.10 RES.EXO.NUM.,5.12 TOTAL SERIES,5.13 TIPO TRATAMIENTO,5.5. TOTAL PESO NETO (KG),5.6. TOTAL PESO BRUTO(KG),5.7. TOTAL CANTIDAD BULTOS,5.8. TOTAL UNIDADES FISICAS,5.9. UNIDADES COMERCIALES,6.1. FOB - MONEDA TRANSACCION,6.1. FOB - TOTAL DOLARES (US$),6.2. FLETE - TOTAL DOLARES (US$),6.4. SEGURO - TOTAL DOLARES (US$),6.5. CIF - TOTAL DOLARES (US$),ADV $,BANCO DE CANCELACION,CANT. BULTOS,CLASE,COD. LIBER.,DECL.PREC.,ESTADO,FEC.EMB.,FECHA CANCELACION,FLETE,FOB US $,GUIA AEREA O B/L,IGV $,IPM $,ISC $,MONEDA TRANSC.,NABANDINA,PAIS ADQUISICION,PAIS ORIGEN,PESO BRUTO (KG),PESO NETO (KG),PUERTO EMBARQUE,SEGURO,TIPO U.C.,TRATO PREF. NAC.,TRATO PREF.INT.,ULTIMO DIA DE PAGO,UNIDADES COMERCIALES,UNIDADES FISICAS U.F.,__record_id,__dam_index,__series_index,__source_file,__sheet_name,__dam_row_start,__dam_row_end,__detail_table_index,__series_row_start,__series_row_end,__parse_warnings
DA-DEV-00011,desarrollo,118-2026-10-017375-00-93,118-2026-10-017375-00,93,87,8708,870899,87089939,87.08.99.39.00,- - - - Los demas,"CREMALLERA DE DIRECCION, S/M, S/M",STEERING RACK,CREMALLERA DE DIRECCION,"SERIE S/S,","AUTOPARTES, CONDICION USADO,USO AUTOMOTRIZ, RESOLUCION 0130-2023/SDC-INDECOPI","CREMALLERA DE DIRECCION, S/M, S/M STEERING RACK CREMALLERA DE DIRECCION SERIE S/S, AUTOPARTES, CONDICION USADO,USO AUTOMOTRIZ, RESOLUCION 0130-2023/SDC-INDECOPI",2026-01-12,FISICO,MARITIMA DEL CALLAO 118,FULL ADUANAS OPERADOR LOGISTICO S.A.C. 8566,4-20605206418 IMPORTADORA RONNIN AUTO PARTS SOCIEDAD ANONIMA CERRADA-IMPORTADORA RONNIN AUTO PARTS S.A.C.,CAL. 1 A.V. LOS SAUCES LIMA - LIMA - PUENTE PIEDRA,6,0,6,00:00:00,4852,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,538,0,538,4308,0,4308,0,0,0,0,0,0,0,0,0,0,0,0,2025-3330,0,SKY AIRLINE PERU S.A.C.5030,2026-01-14,NEW AGE CENTRO LOGISTICO S.A.C. 4588,0-,97,NORMAL 1,18418.6,19140,1279,1248,1248,0,28450.35,2330,333.89,31114.24,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,20,2025-12-10,2026-01-13,2.01,21,FTSYOK2512082,3.74,0.47,0,21,0,JP-JAPAN,JP-JAPAN,16.54,15.91,JPYOK-YOKOHAMA,0.36,U,0-,0-,2999-12-31,3,3.00 U,118-2026-10-017375-00-93,49,93,data\Series - Descripciones.xlsx,Hoja2,14814,16021,1,15961,15972,
DA-DEV-00012,desarrollo,118-2026-10-021719-00-11,118-2026-10-021719-00,11,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM9S1122644,MO:JN1P63QMK3D25107442","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM9S1122644 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM9S1122644,MO:JN1P63QMK3D25107442 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM9S1122644 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-11,2,11,data\Series - Descripciones.xlsx,Hoja2,166,917,1,329,340,
DA-DEV-00013,desarrollo,118-2026-10-025850-00-27,118-2026-10-025850-00,27,87,8708,870821,87082100,87.08.21.00.00,CINTURONES DE SEGURIDAD DE VEHICULOS AUTOMOVILES,"CINTURON 3 PUNTAS PARA CHOFER, S/M, S/M",SAFETY BELT,DSMC-001,USO PARA BUS,,"CINTURON 3 PUNTAS PARA CHOFER, S/M, S/M SAFETY BELT DSMC-001 USO PARA BUS",2026-01-15,DOCUMENTARIO,MARITIMA DEL CALLAO 118,BUENA VISTA SOCIEDAD ANONIMA CERRADA AGENCIA DE ADUANA 7661,4-20556143774 PERU BUS PART E.I.R.L.,URB. PRADERAS DE SANTA ANITA I LIMA - LIMA - EL AGUSTINO,61,0,61,00:00:00,12561,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,002:BANCO DE CREDITO DEL PERU,1389,0,1389,11111,0,11111,0,0,0,0,0,0,0,0,0,0,0,0,2025-3245,0,SKY AIRLINE PERU S.A.C.5041,2026-01-18,,0-,30,NORMAL 1,11440.56,12280,537,8876.89,12265,0,67254,1957.66,172.66,69384.32,0,002BANCO DE CREDITO DEL PERU,0,CRT,0-,- - -,10,2025-12-16,2026-01-16,373.05,12816,HFSC25120024,2115.51,264.44,0,12816,0,CN-CHINA,CN-CHINA,2340.09,2180.12,CNSHA-SHANGHAI,32.9,U,0-,0-,2999-12-31,2000,"2,000.00 U",118-2026-10-025850-00-27,47,27,data\Series - Descripciones.xlsx,Hoja2,13740,14113,1,14069,14079,
DA-DEV-00014,desarrollo,118-2026-10-027907-00-20,118-2026-10-027907-00,20,87,8708,870829,87082910,87.08.29.10.00,TECHOS (CAPOTAS)DE VEHICULOS AUTOMOVILES,"MOLDURA DE COMPUERTA RF, S/M, S/M",MOLDURA DE COMPUERTA RF,EN SET,RESPUESTO AUTOMOTRIZ,ABS,"MOLDURA DE COMPUERTA RF, S/M, S/M MOLDURA DE COMPUERTA RF EN SET RESPUESTO AUTOMOTRIZ ABS",2026-01-16,DOCUMENTARIO,MARITIMA DEL CALLAO 118,OCR ADUANAS S.A.C. 6306,4-20613049658 RIVAL GROUP S.A.C.,CAL. JOSE ANGULO NRO. 173 URB. SANTA LUZMILA ET. DOS LIMA - LIMA - COMAS,11,0,11,00:00:00,4294,0,0,0,,1:PAGO AL CONTADO,0,0,0,0,099:OTROS,476,0,476,3807,0,3807,0,0,0,0,0,0,0,0,0,0,0,0,2025-3245,0,SKY AIRLINE PERU S.A.C.5041,2026-01-18,CONTRANS S.A.C. 4320,0-,43,NORMAL 1,1875,2120,174,445,454,0,20964,2450,367.1,23781.1,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-17,2026-01-21,40.06,342.85,SZHD25120258,62.23,7.78,0,342.85,0,CN-CHINA,CN-CHINA,34.67,30.66,CNSHA-SHANGHAI,6,SET,0-,0-,2999-12-31,2,2.00 U,118-2026-10-027907-00-20,55,20,data\Series - Descripciones.xlsx,Hoja2,27212,27771,1,27483,27494,
DA-DEV-00015,desarrollo,118-2026-10-032318-00-14,118-2026-10-032318-00,14,87,8708,870899,87089999,87.08.99.99.00,- - - - Los demas,"PERILLA, S/M, SK-PT318",STEERING KNOB,"PARA TIMON, AC-1318",AUTOMOTRIZ,,"PERILLA, S/M, SK-PT318 STEERING KNOB PARA TIMON, AC-1318 AUTOMOTRIZ",2026-01-20,FISICO,MARITIMA DEL CALLAO 118,LOGISTICA KARAL S.A.C. 7819,4-20535939251 A & R IMPORT S.A.C.,JR. PROLONGACION ANDAHUAYLAS NRO. 717 (CRUCE HIPOLITO UNANUE Y ANDAHUAYLAS) LIMA - LIMA - LA VICTORIA,579,0,579,00:00:00,11088,0,0,0,,8:PAGO MIXTO(ESPECIFIQUE),0,0,0,0,099:OTROS,1168,0,1168,9341,0,9341,0,0,0,0,0,0,0,0,0,0,0,0,2026-101,0,3402,2026-01-22,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A. 3985,0-,99,NORMAL 1,10230,11300,642,52022.82,33453,0,58432.18,1880,933.6,61245.78,0,011BANCO CONTINENTAL,0,BUL,0-,- - -,10,2025-12-21,2026-01-28,9.89,276,SHE25120425,46.47,5.81,0,276,0,CN-CHINA,CN-CHINA,59.45,51.32,CNNGB-NINGBO,4.83,U,0-,0-,2999-12-31,300,300.00 U,118-2026-10-032318-00-14,64,14,data\Series - Descripciones.xlsx,Hoja2,36628,37766,1,36817,36827,
DA-DEV-00016,desarrollo,118-2026-10-032668-00-23,118-2026-10-032668-00,23,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026","CH:L9NACGV36T1101860,VI:L9NACGV36T1101860,MO:157QMJT01000473,CC:149,NC:1,CO:GASOLINA,SNTT:","CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:VERDE","PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10","TE:CHI,SAC,KILOMETRAJE:1","L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV36T1101860,VI:L9NACGV36T1101860,MO:157QMJT01000473,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:VERDE PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1",2026-01-20,DOCUMENTARIO,MARITIMA DEL CALLAO 118,EASY LOGISTIC SOCIEDAD ANONIMA CERRADA - EASY LOGISTIC S 9420,4-20601960061 A & E MOTORSPORTS S.A.C.,URB. DEFENSORES DEL MARQUEZ DE LIMA - LIMA - CHORRILLOS,38,2103,2141,00:00:00,8682,0,0,0,,8:PAGO MIXTO(ESPECIFIQUE),1753,105,1858,0,099:OTROS,766,44,810,6125,353,6478,0,0,0,0,0,0,0,0,0,0,0,0,2026-101,0,3402,2026-01-22,INVERS.MARITIMAS UNIVERSALES PERU S.A 3181,0-,85,NORMAL 1,7964,9760,52,240,273,0,34563,1800,128,36491,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-21,2026-01-24,41.81,790,BNBFL25121479,140.24,17.53,41.74,790,0,CN-CHINA,CN-CHINA,226.72,185,CNNGB-NINGBO,2.92,SET,0-,805-,2999-12-31,1,1.00 U,118-2026-10-032668-00-23,8,23,data\Series - Descripciones.xlsx,Hoja2,2583,3603,1,2890,2901,
DA-DEV-00017,desarrollo,118-2026-10-036105-00-19,118-2026-10-036105-00,19,87,8708,870829,87082920,87.08.29.20.00,"GUARDAFANGOS,CUBIERTAS DE MOTOR,FLANCOS,PUERTAS,Y SUS PARTES","PUERTA POSTERIOR,S/M,S/M,","REAR HATCH, REPUESTO PARA VEHICULOS",ESTADO: USADO,USO: AUTOMOTRIZ,RESOLUCION Nº 010-2023/SDC-INDECOPI,"PUERTA POSTERIOR,S/M,S/M, REAR HATCH, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",2026-01-22,DOCUMENTARIO,MARITIMA DEL CALLAO 118,LOGISTIC TRAVEL ILO S.A.C. 6838,4-20606070897 CHACARA INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,II ETAPA NRO. 334 URB. SANTA LUZMILA LIMA - LIMA - COMAS,18,0,18,00:00:00,4692,0,0,0,2025-11-03,2:PAGO A CREDITO,1082,0,1082,180,099:OTROS,399,0,399,3193,0,3193,0,0,0,0,0,0,0,0,0,0,0,0,2025-2877,0,3453,2026-01-08,NEW AGE CENTRO LOGISTICO S.A.C. 4588,0-,55,MERCANCIA USADA 3,12280,12290,265,277,277,0,20742.2,2280,257.49,23279.7,0,002BANCO DE CREDITO DEL PERU,3,BUL,0-,- - -,20,2025-11-03,2026-01-27,21.14,60,GOSZX25093104,13.15,1.64,0,60,0,JP-JAPAN,JP-JAPAN,114,114,JPUKB-KOBE,1.05,U,0-,0-,2026-01-22,3,3.00 U,118-2026-10-036105-00-19,48,19,data\Series - Descripciones.xlsx,Hoja2,14114,14813,1,14373,14384,
DA-DEV-00018,desarrollo,118-2026-10-036105-00-46,118-2026-10-036105-00,46,87,8708,870899,87089950,87.08.99.50.00,- - - Tanques para carburante,"TANQUE DE COMBUSTIBLE,S/M,S/M,","FUEL TANK, REPUESTO PARA VEHICULOS",ESTADO: USADO,USO: AUTOMOTRIZ,RESOLUCION Nº 010-2023/SDC-INDECOPI,"TANQUE DE COMBUSTIBLE,S/M,S/M, FUEL TANK, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",2026-01-22,DOCUMENTARIO,MARITIMA DEL CALLAO 118,LOGISTIC TRAVEL ILO S.A.C. 6838,4-20606070897 CHACARA INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,II ETAPA NRO. 334 URB. SANTA LUZMILA LIMA - LIMA - COMAS,18,0,18,00:00:00,4692,0,0,0,2025-11-03,2:PAGO A CREDITO,1082,0,1082,180,099:OTROS,399,0,399,3193,0,3193,0,0,0,0,0,0,0,0,0,0,0,0,2025-2877,0,3453,2026-01-08,NEW AGE CENTRO LOGISTICO S.A.C. 4588,0-,55,MERCANCIA USADA 3,12280,12290,265,277,277,0,20742.2,2280,257.49,23279.7,0,002BANCO DE CREDITO DEL PERU,4,BUL,0-,- - -,20,2025-11-03,2026-01-27,37.1,80,GOSZX25093104,18.96,2.37,0,80,0,JP-JAPAN,JP-JAPAN,200,200,JPUKB-KOBE,1.4,U,0-,0-,2026-01-22,4,4.00 U,118-2026-10-036105-00-46,48,46,data\Series - Descripciones.xlsx,Hoja2,14114,14813,1,14697,14708,
DA-DEV-00019,desarrollo,118-2026-10-038080-00-26,118-2026-10-038080-00,26,87,8708,870850,87085011,87.08.50.11.00,- - - Ejes con diferencial,"EJE CON DIFERENCIAL,S/M,S/M,","TRUCK SHAFT (SET), REPUESTO PARA VEHICULOS",ESTADO: USADO. CON SUSPENSION Y ACCESORIOS DE ACERO DE CAMION,USO: AUTOMOTRIZ,RESOLUCION Nº 010-2023/SDC-INDECOPI,"EJE CON DIFERENCIAL,S/M,S/M, TRUCK SHAFT (SET), REPUESTO PARA VEHICULOS ESTADO: USADO. CON SUSPENSION Y ACCESORIOS DE ACERO DE CAMION USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",2026-01-23,DOCUMENTARIO,MARITIMA DEL CALLAO 118,LOGISTIC TRAVEL ILO S.A.C. 6838,4-20606070897 CHACARA INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,II ETAPA NRO. 334 URB. SANTA LUZMILA LIMA - LIMA - COMAS,0,0,0,00:00:00,5074,0,0,0,2025-11-03,2:PAGO A CREDITO,2110,0,2110,180,099:OTROS,329,0,329,2635,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,2025-2877,0,3453,2026-01-08,NEW AGE CENTRO LOGISTICO S.A.C. 4588,0-,28,MERCANCIA USADA 3,9930,9940,124,131,131,0,11920,2280,161.25,14361.25,0,002BANCO DE CREDITO DEL PERU,2,BUL,0-,- - -,20,2025-11-03,2026-02-05,27.52,400,GOSZX25093103,69.52,8.69,0,400,0,JP-JAPAN,JP-JAPAN,120,120,JPUKB-KOBE,7,SET,0-,0-,2026-01-23,2,2.00 U,118-2026-10-038080-00-26,43,26,data\Series - Descripciones.xlsx,Hoja2,10501,10880,1,10844,10855,
DA-DEV-00020,desarrollo,118-2026-10-038080-00-27,118-2026-10-038080-00,27,87,8708,870892,87089200,87.08.92.00.00,SILENCIADORES Y TUBOS DE ESCAPE PARA AUTOMOVILES,"TUBO DE ESCAPE COMPLETO,S/M,S/M,","EXHAUST PIPE (SET), REPUESTO PARA VEHICULOS",ESTADO: USADO,USO: AUTOMOTRIZ,RESOLUCION Nº 010-2023/SDC-INDECOPI,"TUBO DE ESCAPE COMPLETO,S/M,S/M, EXHAUST PIPE (SET), REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",2026-01-23,DOCUMENTARIO,MARITIMA DEL CALLAO 118,LOGISTIC TRAVEL ILO S.A.C. 6838,4-20606070897 CHACARA INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,II ETAPA NRO. 334 URB. SANTA LUZMILA LIMA - LIMA - COMAS,0,0,0,00:00:00,5074,0,0,0,2025-11-03,2:PAGO A CREDITO,2110,0,2110,180,099:OTROS,329,0,329,2635,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,2025-2877,0,3453,2026-01-08,NEW AGE CENTRO LOGISTICO S.A.C. 4588,0-,28,MERCANCIA USADA 3,9930,9940,124,131,131,0,11920,2280,161.25,14361.25,0,002BANCO DE CREDITO DEL PERU,2,BUL,0-,- - -,20,2025-11-03,2026-02-05,6.88,20,GOSZX25093103,4.36,0.54,0,20,0,JP-JAPAN,JP-JAPAN,30,30,JPUKB-KOBE,0.35,SET,0-,0-,2026-01-23,2,2.00 U,118-2026-10-038080-00-27,43,27,data\Series - Descripciones.xlsx,Hoja2,10501,10880,1,10856,10867,
DA-DEV-00021,desarrollo,118-2026-10-038080-00-4,118-2026-10-038080-00,4,87,8707,870790,87079090,87.07.90.90.00,"DEMAS CARROCERIAS DE VEHICS.AUTOMVS.DE PARTS.87.01-87.05,INC","CABINA,MITSUBISHI,FUSO,","USED TRUCK CAB, REPUESTO PARA VEHICULOS","ESTADO: USADO, S/S, CON ACCESORIOS, COLOR: AZUL",USO: AUTOMOTRIZ,RESOLUCION Nº 010-2023/SDC-INDECOPI,"CABINA,MITSUBISHI,FUSO, USED TRUCK CAB, REPUESTO PARA VEHICULOS ESTADO: USADO, S/S, CON ACCESORIOS, COLOR: AZUL USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",2026-01-23,DOCUMENTARIO,MARITIMA DEL CALLAO 118,LOGISTIC TRAVEL ILO S.A.C. 6838,4-20606070897 CHACARA INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,II ETAPA NRO. 334 URB. SANTA LUZMILA LIMA - LIMA - COMAS,0,0,0,00:00:00,5074,0,0,0,2025-11-03,2:PAGO A CREDITO,2110,0,2110,180,099:OTROS,329,0,329,2635,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,2025-2877,0,3453,2026-01-08,NEW AGE CENTRO LOGISTICO S.A.C. 4588,0-,28,MERCANCIA USADA 3,9930,9940,124,131,131,0,11920,2280,161.25,14361.25,0,002BANCO DE CREDITO DEL PERU,1,BUL,0-,- - -,20,2025-11-03,2026-02-05,126.15,1200,GOSZX25093103,301.09,37.64,537.66,1200,0,JP-JAPAN,JP-JAPAN,550,550,JPUKB-KOBE,18,U,0-,0-,2026-01-23,1,1.00 U,118-2026-10-038080-00-4,43,4,data\Series - Descripciones.xlsx,Hoja2,10501,10880,1,10580,10591,
DA-DEV-00022,desarrollo,118-2026-10-038926-00-31,118-2026-10-038926-00,31,87,8708,870899,87089999,87.08.99.99.00,- - - - Los demas,"RODAMIENTO DEL EJE TRASERO,S/M,S/M,",RODAMIENTO DEL EJE TRASERO,N/A,USO: REPUESTOS PARA AUTOS CHINOS,N/A,"RODAMIENTO DEL EJE TRASERO,S/M,S/M, RODAMIENTO DEL EJE TRASERO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",2026-01-23,FISICO,MARITIMA DEL CALLAO 118,THIVIAN AGENTES DE ADUANA S.A.C 9402,4-20601612039 INVERSIONES WANG WEI S.A.C.,AV. SAN JUAN NRO. 307 URB. LOTIZACION LAS VEGAS (1ER.PISO) LIMA - LIMA - PUENTE PIEDRA,78,0,78,00:00:00,9863,0,0,0,2026-06-18,2:PAGO A CREDITO,0,0,0,180,099:OTROS,1087,0,1087,8698,0,8698,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,DINET S.A. 5142,0-,93,NORMAL 1,18914.5,20010,1054,17574.94,17877,0,52185.47,2000,100,54285.47,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-22,2026-01-28,5.68,148.38,SZLS50820100,24.7,3.09,0,148.38,0,CN-CHINA,CN-CHINA,56.89,53.78,CNSHK-SHEKOU,0.28,U,0-,0-,2999-12-31,6,6.00 U,118-2026-10-038926-00-31,62,31,data\Series - Descripciones.xlsx,Hoja2,33905,35064,1,34308,34319,
DA-DEV-00023,desarrollo,118-2026-10-038926-00-32,118-2026-10-038926-00,32,87,8708,870899,87089999,87.08.99.99.00,- - - - Los demas,"REGLA,S/M,S/M,",REGLA,N/A,USO: REPUESTOS PARA AUTOS CHINOS,N/A,"REGLA,S/M,S/M, REGLA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",2026-01-23,FISICO,MARITIMA DEL CALLAO 118,THIVIAN AGENTES DE ADUANA S.A.C 9402,4-20601612039 INVERSIONES WANG WEI S.A.C.,AV. SAN JUAN NRO. 307 URB. LOTIZACION LAS VEGAS (1ER.PISO) LIMA - LIMA - PUENTE PIEDRA,78,0,78,00:00:00,9863,0,0,0,2026-06-18,2:PAGO A CREDITO,0,0,0,180,099:OTROS,1087,0,1087,8698,0,8698,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,DINET S.A. 5142,0-,93,NORMAL 1,18914.5,20010,1054,17574.94,17877,0,52185.47,2000,100,54285.47,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-22,2026-01-28,0.37,9.9,SZLS50820100,1.65,0.21,0,9.9,0,CN-CHINA,CN-CHINA,3.79,3.58,CNSHK-SHEKOU,0.01,U,0-,0-,2999-12-31,5,5.00 U,118-2026-10-038926-00-32,62,32,data\Series - Descripciones.xlsx,Hoja2,33905,35064,1,34320,34331,
DA-DEV-00024,desarrollo,118-2026-10-038926-00-58,118-2026-10-038926-00,58,87,8708,870829,87082930,87.08.29.30.00,"REJILLAS DELANTERAS(PERSIANAS, PARRILLAS)DE AUTOMOVILES","DISCO DE FRENO,S/M,S/M,",DISCO DE FRENO,N/A,USO: REPUESTOS PARA AUTOS CHINOS,N/A,"DISCO DE FRENO,S/M,S/M, DISCO DE FRENO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",2026-01-23,FISICO,MARITIMA DEL CALLAO 118,THIVIAN AGENTES DE ADUANA S.A.C 9402,4-20601612039 INVERSIONES WANG WEI S.A.C.,AV. SAN JUAN NRO. 307 URB. LOTIZACION LAS VEGAS (1ER.PISO) LIMA - LIMA - PUENTE PIEDRA,78,0,78,00:00:00,9863,0,0,0,2026-06-18,2:PAGO A CREDITO,0,0,0,180,099:OTROS,1087,0,1087,8698,0,8698,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,DINET S.A. 5142,0-,93,NORMAL 1,18914.5,20010,1054,17574.94,17877,0,52185.47,2000,100,54285.47,0,002BANCO DE CREDITO DEL PERU,0,BUL,0-,- - -,10,2025-12-22,2026-01-28,31.56,823.5,SZLS50820100,137.06,17.13,0,823.5,0,CN-CHINA,CN-CHINA,315.76,298.47,CNSHK-SHEKOU,1.57,U,0-,0-,2999-12-31,150,150.00 U,118-2026-10-038926-00-58,62,58,data\Series - Descripciones.xlsx,Hoja2,33905,35064,1,34632,34643,
