case_id,split,id_unico,DECLARACION,SERIE,Clase,Partida,Sub Partida,NANDINA,NANDINA ORIGINAL,DESCRIPCION DE PARTIDA ARANCELARIA,DESCRIPCION DE MERCANCIAS 1,DESCRIPCION DE MERCANCIAS 2,DESCRIPCION DE MERCANCIAS 3,DESCRIPCION DE MERCANCIAS 4,DESCRIPCION DE MERCANCIAS 5,DESCRIPCION DE MERCANCIAS CONCATENADA,FECHA NUMERACION,SUJETO A,1.1. ADUANA,1.2.- DECLARANTE,1.3. IMPORTADOR,1.5.- DIRECCION,3.1. AD/VALOREM - CANTIDAD A PAGAR $,3.1. AD/VALOREM - LIBERACION $,3.1. AD/VALOREM - LIQUIDACION $,3.1. MONEDA,3.11 TOTAL LIQUIDACION - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - LIBERACION $,3.2. DERECHO ESPECIFICO - LIQUIDACION $,3.2.- FEC.CARTA CRED,3.2.- FORMA DE PAGO,3.3. IMP. SELECTIVO CONSUMO - CANTIDAD A PAGAR $,3.3. IMP. SELECTIVO CONSUMO - LIBERACION $,3.3. IMP. SELECTIVO CONSUMO - LIQUIDACION $,3.3. PLAZO,3.4. ENT.FINANC.,3.4. IMP. PROMOCION MUNICIPAL - CANTIDAD A PAGAR $,3.4. IMP. PROMOCION MUNICIPAL - LIBERACION $,3.4. IMP. PROMOCION MUNICIPAL - LIQUIDACION $,3.5. IMP. GENERAL A LA VENTA - CANTIDAD A PAGAR $,3.5. IMP. GENERAL A LA VENTA - LIBERACION $,3.5. IMP. GENERAL A LA VENTA - LIQUIDACION $,3.6. DERECHO ANTIDUMPING - CANTIDAD A PAGAR $,3.6. DERECHO ANTIDUMPING - LIBERACION $,3.6. DERECHO ANTIDUMPING - LIQUIDACION $,3.7. TASA SERVICIO DESPACHO - CANTIDAD A PAGAR $,3.7. TASA SERVICIO DESPACHO - LIBERACION $,3.7. TASA SERVICIO DESPACHO - LIQUIDACION $,3.8. RECARGO NUMERACION - CANTIDAD A PAGAR $,3.8. RECARGO NUMERACION - LIBERACION $,3.8. RECARGO NUMERACION - LIQUIDACION $,3.9. SOBRETASA ADICIONAL - CANTIDAD A PAGAR $,3.9. SOBRETASA ADICIONAL - LIBERACION $,3.9. SOBRETASA ADICIONAL - LIQUIDACION $,4.1. MANIFIESTO,4.2 MODO,4.3. EMPRESA,4.4. FEC.LLEGADA,5.1. TERMINAL,5.10 RES.EXO.NUM.,5.12 TOTAL SERIES,5.13 TIPO TRATAMIENTO,5.5. TOTAL PESO NETO (KG),5.6. TOTAL PESO BRUTO(KG),5.7. TOTAL CANTIDAD BULTOS,5.8. TOTAL UNIDADES FISICAS,5.9. UNIDADES COMERCIALES,6.1. FOB - MONEDA TRANSACCION,6.1. FOB - TOTAL DOLARES (US$),6.2. FLETE - TOTAL DOLARES (US$),6.4. SEGURO - TOTAL DOLARES (US$),6.5. CIF - TOTAL DOLARES (US$),ADV $,BANCO DE CANCELACION,CANT. BULTOS,CLASE,COD. LIBER.,DECL.PREC.,ESTADO,FEC.EMB.,FECHA CANCELACION,FLETE,FOB US $,GUIA AEREA O B/L,IGV $,IPM $,ISC $,MONEDA TRANSC.,NABANDINA,PAIS ADQUISICION,PAIS ORIGEN,PESO BRUTO (KG),PESO NETO (KG),PUERTO EMBARQUE,SEGURO,TIPO U.C.,TRATO PREF. NAC.,TRATO PREF.INT.,ULTIMO DIA DE PAGO,UNIDADES COMERCIALES,UNIDADES FISICAS U.F.,__record_id,__dam_index,__series_index,__source_file,__sheet_name,__dam_row_start,__dam_row_end,__detail_table_index,__series_row_start,__series_row_end,__parse_warnings
DA-DEV-V02-00011,desarrollo,118-2026-10-050656-00-10,118-2026-10-050656-00,10,87,8714,871410,87141090,87.14.10.90.00,- - Los demás,"SISTEMA DE EMBRAGUE DE FACIL E, SEACUBE, UNIVERSAL",SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA PLATEADO,SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA PLATEADO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"SISTEMA DE EMBRAGUE DE FACIL E, SEACUBE, UNIVERSAL SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA PLATEADO SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA PLATEADO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-,- - -,10,2025-12-27,2026-02-18,3.6,125,ANDES25120036,20.64,2.58,0,125,0,CN-CHINA,CN-CHINA,41.27,39.45,CNNGB-NINGBO,0.38,U,0-,0-,2999-12-31,50,50.00 U,118-2026-10-050656-00-10,38,10,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,7180,7190,
DA-DEV-V02-00012,desarrollo,118-2026-10-050656-00-103,118-2026-10-050656-00,103,87,8714,871494,87149400,87.14.94.00.00,"FRENOS,INCL.BUJES CON FRENO,Y PARTES DE PART.87.11-87.13","BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL",BRAZO DE FRENO ALUMINIO COLOR NEGRO,BRAZO DE FRENO ALUMINIO COLOR NEGRO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL BRAZO DE FRENO ALUMINIO COLOR NEGRO BRAZO DE FRENO ALUMINIO COLOR NEGRO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,15.87,550,ANDES25120036,90.81,11.35,0,550,0,CN-CHINA,CN-CHINA,181.6,173.61,CNNGB-NINGBO,1.7,KIT,0-,0-,2999-12-31,500,500.00 U,118-2026-10-050656-00-103,38,103,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8203,8213,
DA-DEV-V02-00013,desarrollo,118-2026-10-050656-00-104,118-2026-10-050656-00,104,87,8714,871494,87149400,87.14.94.00.00,"FRENOS,INCL.BUJES CON FRENO,Y PARTES DE PART.87.11-87.13","BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL",BRAZO DE FRENO ALUMINIO COLOR VERDE,BRAZO DE FRENO ALUMINIO COLOR VERDE,REPUESTO DE MOTOCICLETA / TRIMOTO,,"BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL BRAZO DE FRENO ALUMINIO COLOR VERDE BRAZO DE FRENO ALUMINIO COLOR VERDE REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,9.52,330,ANDES25120036,54.49,6.81,0,330,0,CN-CHINA,CN-CHINA,108.96,104.16,CNNGB-NINGBO,1.02,KIT,0-,0-,2999-12-31,300,300.00 U,118-2026-10-050656-00-104,38,104,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8214,8224,
DA-DEV-V02-00014,desarrollo,118-2026-10-050656-00-105,118-2026-10-050656-00,105,87,8714,871494,87149400,87.14.94.00.00,"FRENOS,INCL.BUJES CON FRENO,Y PARTES DE PART.87.11-87.13","BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL",BRAZO DE FRENO ALUMINIO COLOR CROMADO,BRAZO DE FRENO ALUMINIO COLOR CROMADO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL BRAZO DE FRENO ALUMINIO COLOR CROMADO BRAZO DE FRENO ALUMINIO COLOR CROMADO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,9.52,330,ANDES25120036,54.49,6.81,0,330,0,CN-CHINA,CN-CHINA,108.96,104.16,CNNGB-NINGBO,1.02,KIT,0-,0-,2999-12-31,300,300.00 U,118-2026-10-050656-00-105,38,105,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8225,8235,
DA-DEV-V02-00015,desarrollo,118-2026-10-050656-00-106,118-2026-10-050656-00,106,87,8714,871494,87149400,87.14.94.00.00,"FRENOS,INCL.BUJES CON FRENO,Y PARTES DE PART.87.11-87.13","BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL",BRAZO DE FRENO ALUMINIO COLOR ROJO,BRAZO DE FRENO ALUMINIO COLOR ROJO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL BRAZO DE FRENO ALUMINIO COLOR ROJO BRAZO DE FRENO ALUMINIO COLOR ROJO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,15.87,550,ANDES25120036,90.81,11.35,0,550,0,CN-CHINA,CN-CHINA,181.6,173.61,CNNGB-NINGBO,1.7,KIT,0-,0-,2999-12-31,500,500.00 U,118-2026-10-050656-00-106,38,106,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8236,8246,
DA-DEV-V02-00016,desarrollo,118-2026-10-050656-00-107,118-2026-10-050656-00,107,87,8714,871494,87149400,87.14.94.00.00,"FRENOS,INCL.BUJES CON FRENO,Y PARTES DE PART.87.11-87.13","BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL",BRAZO DE FRENO ALUMINIO COLOR AZUL,BRAZO DE FRENO ALUMINIO COLOR AZUL,REPUESTO DE MOTOCICLETA / TRIMOTO,,"BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL BRAZO DE FRENO ALUMINIO COLOR AZUL BRAZO DE FRENO ALUMINIO COLOR AZUL REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,15.87,550,ANDES25120036,90.81,11.35,0,550,0,CN-CHINA,CN-CHINA,181.6,173.61,CNNGB-NINGBO,1.7,KIT,0-,0-,2999-12-31,500,500.00 U,118-2026-10-050656-00-107,38,107,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8247,8257,
DA-DEV-V02-00017,desarrollo,118-2026-10-050656-00-108,118-2026-10-050656-00,108,87,8714,871494,87149400,87.14.94.00.00,"FRENOS,INCL.BUJES CON FRENO,Y PARTES DE PART.87.11-87.13","BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL",BRAZO DE FRENO ALUMINIO COLOR MORADO,BRAZO DE FRENO ALUMINIO COLOR MORADO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL BRAZO DE FRENO ALUMINIO COLOR MORADO BRAZO DE FRENO ALUMINIO COLOR MORADO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,9.52,330,ANDES25120036,54.49,6.81,0,330,0,CN-CHINA,CN-CHINA,108.96,104.16,CNNGB-NINGBO,1.02,KIT,0-,0-,2999-12-31,300,300.00 U,118-2026-10-050656-00-108,38,108,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8258,8268,
DA-DEV-V02-00018,desarrollo,118-2026-10-050656-00-109,118-2026-10-050656-00,109,87,8714,871494,87149400,87.14.94.00.00,"FRENOS,INCL.BUJES CON FRENO,Y PARTES DE PART.87.11-87.13","BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL",BRAZO DE FRENO ALUMINIO COLOR DORADO,BRAZO DE FRENO ALUMINIO COLOR DORADO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"BRAZO DE FRENO ALUMINIO COLOR, SEACUBE, UNIVERSAL BRAZO DE FRENO ALUMINIO COLOR DORADO BRAZO DE FRENO ALUMINIO COLOR DORADO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,9.52,330,ANDES25120036,54.49,6.81,0,330,0,CN-CHINA,CN-CHINA,108.96,104.16,CNNGB-NINGBO,1.02,KIT,0-,0-,2999-12-31,300,300.00 U,118-2026-10-050656-00-109,38,109,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8269,8279,
DA-DEV-V02-00019,desarrollo,118-2026-10-050656-00-11,118-2026-10-050656-00,11,87,8714,871410,87141090,87.14.10.90.00,- - Los demás,"SISTEMA DE EMBRAGUE DE FACIL E, SEACUBE, UNIVERSAL",SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA AZUL,SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA AZUL,REPUESTO DE MOTOCICLETA / TRIMOTO,,"SISTEMA DE EMBRAGUE DE FACIL E, SEACUBE, UNIVERSAL SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA AZUL SISTEMA DE EMBRAGUE DE FACIL EXTRACCION PARA MOTOCICLETA AZUL REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-,- - -,10,2025-12-27,2026-02-18,3.6,125,ANDES25120036,20.64,2.58,0,125,0,CN-CHINA,CN-CHINA,41.27,39.45,CNNGB-NINGBO,0.38,U,0-,0-,2999-12-31,50,50.00 U,118-2026-10-050656-00-11,38,11,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,7191,7201,
DA-DEV-V02-00020,desarrollo,118-2026-10-050656-00-110,118-2026-10-050656-00,110,87,8714,871410,87141090,87.14.10.90.00,- - Los demás,"TANQUE GASOL. COMPL. +T/LATE.+, SEACUBE, CG125",TANQUE GASOL. COMPL. +T/LATE.+T/T+G. CG125 ULTRA AZUL,TANQUE GASOL. COMPL. +T/LATE.+T/T+G. CG125 ULTRA AZUL,REPUESTO DE MOTOCICLETA / TRIMOTO,,"TANQUE GASOL. COMPL. +T/LATE.+, SEACUBE, CG125 TANQUE GASOL. COMPL. +T/LATE.+T/T+G. CG125 ULTRA AZUL TANQUE GASOL. COMPL. +T/LATE.+T/T+G. CG125 ULTRA AZUL REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,37.59,1302.4,ANDES25120036,215.04,26.88,0,1302.4,0,CN-CHINA,CN-CHINA,430.03,411.11,CNNGB-NINGBO,4.03,SET,0-,0-,2999-12-31,80,80.00 U,118-2026-10-050656-00-110,38,110,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8280,8290,
DA-DEV-V02-00021,desarrollo,118-2026-10-050656-00-114,118-2026-10-050656-00,114,87,8714,871410,87141090,87.14.10.90.00,- - Los demás,"TIMON CROSS RTH NEGRO, SEACUBE, UNIVERSAL",TIMON CROSS RTH NEGRO,TIMON CROSS RTH NEGRO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"TIMON CROSS RTH NEGRO, SEACUBE, UNIVERSAL TIMON CROSS RTH NEGRO TIMON CROSS RTH NEGRO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,5.76,199.6,ANDES25120036,32.96,4.12,0,199.6,0,CN-CHINA,CN-CHINA,65.9,63,CNNGB-NINGBO,0.61,U,0-,0-,2999-12-31,20,20.00 U,118-2026-10-050656-00-114,38,114,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8324,8334,
DA-DEV-V02-00022,desarrollo,118-2026-10-050656-00-115,118-2026-10-050656-00,115,87,8714,871410,87141090,87.14.10.90.00,- - Los demás,"TIMON CROSS RTH ROJO, SEACUBE, UNIVERSAL",TIMON CROSS RTH ROJO,TIMON CROSS RTH ROJO,REPUESTO DE MOTOCICLETA / TRIMOTO,,"TIMON CROSS RTH ROJO, SEACUBE, UNIVERSAL TIMON CROSS RTH ROJO TIMON CROSS RTH ROJO REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,5.76,199.6,ANDES25120036,32.96,4.12,0,199.6,0,CN-CHINA,CN-CHINA,65.9,63,CNNGB-NINGBO,0.61,U,0-,0-,2999-12-31,20,20.00 U,118-2026-10-050656-00-115,38,115,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8335,8345,
DA-DEV-V02-00023,desarrollo,118-2026-10-050656-00-116,118-2026-10-050656-00,116,87,8714,871410,87141090,87.14.10.90.00,- - Los demás,"TIMON CROSS RTH NARANJA, SEACUBE, UNIVERSAL",TIMON CROSS RTH NARANJA,TIMON CROSS RTH NARANJA,REPUESTO DE MOTOCICLETA / TRIMOTO,,"TIMON CROSS RTH NARANJA, SEACUBE, UNIVERSAL TIMON CROSS RTH NARANJA TIMON CROSS RTH NARANJA REPUESTO DE MOTOCICLETA / TRIMOTO",2026-01-31,DOCUMENTARIO,MARITIMA DEL CALLAO 118,AUSTRAL LOGISTIC S.A.C. 9295,4-20394082792 MEGA IMPORT ARVI MOTOR'S E.I.R.L.,OTR. JJ.VV.PAMPA YURAC (AL COSTADO DEL GRIFO ACOSTA) UCAYALI - PADRE ABAD - PADRE ABAD,1858,0,1858,00:00:00,16740,0,0,0,2026-01-30,2:PAGO A CREDITO,60,0,60,60,099:OTROS,1647,172,1819,13175,1374,14549,0,0,0,0,0,0,0,0,0,0,0,0,2026-92,0,SKY AIRLINE PERU S.A.C.5009,2026-01-31,VILLAS OQUENDO S.A. 4133,0-,167,NORMAL 1,27227,28480,993,158244.86,379092,0,86254.13,2490,267,89011.13,0,011BANCO CONTINENTAL,0,BUL,0-LEY AMAZONIA-IMPORTACION DEVOLUCION CON N/C,- - -,10,2025-12-27,2026-02-18,5.76,199.6,ANDES25120036,32.96,4.12,0,199.6,0,CN-CHINA,CN-CHINA,65.9,63,CNNGB-NINGBO,0.61,U,0-,0-,2999-12-31,20,20.00 U,118-2026-10-050656-00-116,38,116,data\Series - Descripciones.xlsx,Hoja2,7037,8938,1,8346,8356,
