case_id,split,id_unico,DECLARACION,SERIE,Clase,Partida,Sub Partida,NANDINA,NANDINA ORIGINAL,DESCRIPCION DE PARTIDA ARANCELARIA,DESCRIPCION DE MERCANCIAS 1,DESCRIPCION DE MERCANCIAS 2,DESCRIPCION DE MERCANCIAS 3,DESCRIPCION DE MERCANCIAS 4,DESCRIPCION DE MERCANCIAS 5,DESCRIPCION DE MERCANCIAS CONCATENADA,FECHA NUMERACION,SUJETO A,1.1. ADUANA,1.2.- DECLARANTE,1.3. IMPORTADOR,1.5.- DIRECCION,3.1. AD/VALOREM - CANTIDAD A PAGAR $,3.1. AD/VALOREM - LIBERACION $,3.1. AD/VALOREM - LIQUIDACION $,3.1. MONEDA,3.11 TOTAL LIQUIDACION - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - CANTIDAD A PAGAR $,3.2. DERECHO ESPECIFICO - LIBERACION $,3.2. DERECHO ESPECIFICO - LIQUIDACION $,3.2.- FEC.CARTA CRED,3.2.- FORMA DE PAGO,3.3. IMP. SELECTIVO CONSUMO - CANTIDAD A PAGAR $,3.3. IMP. SELECTIVO CONSUMO - LIBERACION $,3.3. IMP. SELECTIVO CONSUMO - LIQUIDACION $,3.3. PLAZO,3.4. ENT.FINANC.,3.4. IMP. PROMOCION MUNICIPAL - CANTIDAD A PAGAR $,3.4. IMP. PROMOCION MUNICIPAL - LIBERACION $,3.4. IMP. PROMOCION MUNICIPAL - LIQUIDACION $,3.5. IMP. GENERAL A LA VENTA - CANTIDAD A PAGAR $,3.5. IMP. GENERAL A LA VENTA - LIBERACION $,3.5. IMP. GENERAL A LA VENTA - LIQUIDACION $,3.6. DERECHO ANTIDUMPING - CANTIDAD A PAGAR $,3.6. DERECHO ANTIDUMPING - LIBERACION $,3.6. DERECHO ANTIDUMPING - LIQUIDACION $,3.7. TASA SERVICIO DESPACHO - CANTIDAD A PAGAR $,3.7. TASA SERVICIO DESPACHO - LIBERACION $,3.7. TASA SERVICIO DESPACHO - LIQUIDACION $,3.8. RECARGO NUMERACION - CANTIDAD A PAGAR $,3.8. RECARGO NUMERACION - LIBERACION $,3.8. RECARGO NUMERACION - LIQUIDACION $,3.9. SOBRETASA ADICIONAL - CANTIDAD A PAGAR $,3.9. SOBRETASA ADICIONAL - LIBERACION $,3.9. SOBRETASA ADICIONAL - LIQUIDACION $,4.1. MANIFIESTO,4.2 MODO,4.3. EMPRESA,4.4. FEC.LLEGADA,5.1. TERMINAL,5.10 RES.EXO.NUM.,5.12 TOTAL SERIES,5.13 TIPO TRATAMIENTO,5.5. TOTAL PESO NETO (KG),5.6. TOTAL PESO BRUTO(KG),5.7. TOTAL CANTIDAD BULTOS,5.8. TOTAL UNIDADES FISICAS,5.9. UNIDADES COMERCIALES,6.1. FOB - MONEDA TRANSACCION,6.1. FOB - TOTAL DOLARES (US$),6.2. FLETE - TOTAL DOLARES (US$),6.4. SEGURO - TOTAL DOLARES (US$),6.5. CIF - TOTAL DOLARES (US$),ADV $,BANCO DE CANCELACION,CANT. BULTOS,CLASE,COD. LIBER.,DECL.PREC.,ESTADO,FEC.EMB.,FECHA CANCELACION,FLETE,FOB US $,GUIA AEREA O B/L,IGV $,IPM $,ISC $,MONEDA TRANSC.,NABANDINA,PAIS ADQUISICION,PAIS ORIGEN,PESO BRUTO (KG),PESO NETO (KG),PUERTO EMBARQUE,SEGURO,TIPO U.C.,TRATO PREF. NAC.,TRATO PREF.INT.,ULTIMO DIA DE PAGO,UNIDADES COMERCIALES,UNIDADES FISICAS U.F.,__record_id,__dam_index,__series_index,__source_file,__sheet_name,__dam_row_start,__dam_row_end,__detail_table_index,__series_row_start,__series_row_end,__parse_warnings
DA-EVAL-V02-00185,evaluacion,118-2026-10-021719-00-2,118-2026-10-021719-00,2,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:NEGRO,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM8S1122635,MO:JN1P63QMK3D25060835","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM8S1122635 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:NEGRO,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM8S1122635,MO:JN1P63QMK3D25060835 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM8S1122635 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-2,2,2,data\Series - Descripciones.xlsx,Hoja2,166,917,1,221,232,
DA-EVAL-V02-00186,evaluacion,118-2026-10-021719-00-20,118-2026-10-021719-00,20,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FMXS1122653,MO:JN1P63QMK3D25111893","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FMXS1122653 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FMXS1122653,MO:JN1P63QMK3D25111893 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FMXS1122653 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-20,2,20,data\Series - Descripciones.xlsx,Hoja2,166,917,1,437,448,
DA-EVAL-V02-00187,evaluacion,118-2026-10-021719-00-21,118-2026-10-021719-00,21,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM1S1122654,MO:JN1P63QMK3D25111901","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM1S1122654 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM1S1122654,MO:JN1P63QMK3D25111901 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM1S1122654 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-21,2,21,data\Series - Descripciones.xlsx,Hoja2,166,917,1,449,460,
DA-EVAL-V02-00188,evaluacion,118-2026-10-021719-00-22,118-2026-10-021719-00,22,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM3S1122655,MO:JN1P63QMK3D25111898","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM3S1122655 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM3S1122655,MO:JN1P63QMK3D25111898 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM3S1122655 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-22,2,22,data\Series - Descripciones.xlsx,Hoja2,166,917,1,461,472,
DA-EVAL-V02-00189,evaluacion,118-2026-10-021719-00-23,118-2026-10-021719-00,23,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM5S1122656,MO:JN1P63QMK3D25111897","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM5S1122656 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM5S1122656,MO:JN1P63QMK3D25111897 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM5S1122656 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-23,2,23,data\Series - Descripciones.xlsx,Hoja2,166,917,1,473,484,
DA-EVAL-V02-00190,evaluacion,118-2026-10-021719-00-24,118-2026-10-021719-00,24,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM7S1122657,MO:JN1P63QMK3D25111903","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM7S1122657 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM7S1122657,MO:JN1P63QMK3D25111903 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM7S1122657 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-24,2,24,data\Series - Descripciones.xlsx,Hoja2,166,917,1,485,496,
DA-EVAL-V02-00191,evaluacion,118-2026-10-021719-00-25,118-2026-10-021719-00,25,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM9S1122658,MO:JN1P63QMK3D25111904","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM9S1122658 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM9S1122658,MO:JN1P63QMK3D25111904 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM9S1122658 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-25,2,25,data\Series - Descripciones.xlsx,Hoja2,166,917,1,497,508,
DA-EVAL-V02-00192,evaluacion,118-2026-10-021719-00-26,118-2026-10-021719-00,26,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM0S1122659,MO:JN1P63QMK3D25111905","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM0S1122659 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM0S1122659,MO:JN1P63QMK3D25111905 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM0S1122659 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-26,2,26,data\Series - Descripciones.xlsx,Hoja2,166,917,1,509,520,
DA-EVAL-V02-00193,evaluacion,118-2026-10-021719-00-27,118-2026-10-021719-00,27,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM7S1122660,MO:JN1P63QMK3D25111896","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM7S1122660 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM7S1122660,MO:JN1P63QMK3D25111896 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM7S1122660 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-27,2,27,data\Series - Descripciones.xlsx,Hoja2,166,917,1,521,532,
DA-EVAL-V02-00194,evaluacion,118-2026-10-021719-00-28,118-2026-10-021719-00,28,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM9S1122661,MO:JN1P63QMK3D25111900","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM9S1122661 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:GRIS,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM9S1122661,MO:JN1P63QMK3D25111900 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM9S1122661 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-28,2,28,data\Series - Descripciones.xlsx,Hoja2,166,917,1,533,544,
DA-EVAL-V02-00195,evaluacion,118-2026-10-021719-00-29,118-2026-10-021719-00,29,87,8703,870321,87032100,87.03.21.00.10,"VEHICULO AUTOMOVIL GASOLINERO ENSAMBLADOS, CILINDRADA <=1000","L7,MC MOTOR`S,AFX 200L VE:2025,2025","CA:CUATRIMOTO,C1:NEGRO,CO:GASOLINA,SN:0","NC:1,CC:180,CH/VIN:L85AG4FM0S1122662,MO:JN1P63QMK3D24085918","AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180","SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM0S1122662 IN","L7,MC MOTOR`S,AFX 200L VE:2025,2025 CA:CUATRIMOTO,C1:NEGRO,CO:GASOLINA,SN:0 NC:1,CC:180,CH/VIN:L85AG4FM0S1122662,MO:JN1P63QMK3D24085918 AS:2,FR:4X2,TT:AUT,PA:1,PM: 11.20@7500.00,PB:383,PN:203,CU:180 SAC,KM:1.00,TE:ENCENDIDO POR CHISPA LA:1895,AN:1080,AL:1110, NR:4,SC:L85AG4FM0S1122662 IN",2026-01-14,DOCUMENTARIO,MARITIMA DEL CALLAO 118,SERVICIOS AERO MARITIMOS S.A.C. 6815,4-20523781091 TOYS ORIENTAL S.A.C.,JR. CUZCO NRO. 626 INT. 1183 LIMA - LIMA - LIMA,0,2808,2808,00:00:00,11388,0,0,0,,2:PAGO A CREDITO,2340,141,2481,120,099:OTROS,1005,59,1064,8043,472,8515,0,0,0,0,0,0,0,0,0,0,0,0,2025-3254,0,SKY AIRLINE PERU S.A.C.5030,2026-01-06,ALMACENES MUNDO S.A. 3306,0-,59,NORMAL 1,8465,9680,83,119,119,0,45816.22,1995,119.53,47930.75,0,002BANCO DE CREDITO DEL PERU,1,VEI,0-,- - -,10,2025-12-07,2026-01-15,47.84,1113,TCNB2512064,195.51,24.44,58.19,1113,0,CN-CHINA,CN-CHINA,232.13,203,CNNGB-NINGBO,2.9,U,0-,805-,2026-01-14,1,1.00 U,118-2026-10-021719-00-29,2,29,data\Series - Descripciones.xlsx,Hoja2,166,917,1,545,556,
